longitude,latitude,CWP_NAME,STATE_WATER_BODY_NAME
-87.9392,34.8138,CHEROKEE LAGOON,TENNESSEE RIVER
-94.1208,42.1664,BOXHOLM CITY OF STP,
-94.55984,43.08974,CYLINDER CITY OF STP,
-74.037639,40.643639,NYCDEP - OWLS HEAD WPCP,UPPER BAYS
-83.423222,39.540889,WASHINGTON COURT HOUSE WWTP,PAINT CREEK
-83.61319,39.73274,SOUTH SOLON WWTP,Rattlesnake Creek
-81.04206,40.7472,WEST COMMUNITY CENTER,Sandy Creek
-82.195833,33.654167,US ARMY/J STROM THURMOND PWRPL,SAVANNAH RIVER
-117.742451,48.273432,CHEWELAH WWTP,
-103.79954,41.92776,MITCHELL WASTEWATER TREATMENT FACILITY,NORTH PLATTE R
-90.278146,38.496688,JEFFERSON BARRACKS NATL,Mississippi R.
-97.10973,47.77582,THOMPSON CITY OF,Sandhill-Wilson
-79.394812,39.504591,DEEP CREEK LAKE WWTP,Deep Creek Lake
-89.653333,38.001667,"STEELEVILLE STP, VILLAGE OF",NORTH FORK OF COX CREEK
-94.4806,43.3881,ARMSTRONG CITY OF STP,
-92.142347,31.045467,VILLAGE OF HESSMER WWTF,5M
-113.802778,48.184722,FLATHEAD NATIONAL FOREST GOLDIE & BEN CREEKS 318 PERMIT,TRIBS TO HUNGRY HORSE RESERVOIR
-72.827877,41.513431,MERIDEN WPCF,QUINNIPIAC RIVER
-89.93125,33.515278,NORTH CARROLLTON POTW,BIG SAND CREEK
-88.309194,44.069972,STOCKBRIDGE WASTEWATER TRTMNT,MUD CR
-87.70484,37.74269,"CORYDON, CITY OF",HENDERSON STP
-94.350703,46.419947,EAST GULL LAKE,GULL R
-78.639222,42.03375,LIMESTONE WWTP,TUNUNGWANT CK
-89.141611,43.701944,KINGSTON VILLAGE,GRAND R UPPER FO
-72.013348,42.231774,SPENCER W W T P,CRANBERRY BROOK (SEVEN MILE RIVER)
144.666667,13.283889,UMATAC-MERIZO STP,TOGUAN RIVER
-81.55811,41.38711,CITY OF BEDFORD,WOOD CREEK
-69.632222,43.850833,BOOTHBAY HARBOR WWTF,Boothbay Harbor
-98.649417,29.214583,CITY OF SOMERSET WWTP,SAN ANTONIO RIVER BASIN
-87.731278,45.028083,PESHTIGO CITY WWTF,PESHTIGO R
-119.4426,48.9233,OROVILLE POTW,
-118.656667,35.165278,BEAR VALLEY CSD WWTF,SYCAMORE CREEK
-86.158093,40.662773,USDAF USAF GRISSOM AFB,Í
-85.181667,40.025,LOSANTVILLE MUNICIPAL STP,WHITEWATER R (W FK) VIA NETTLE CR
-70.917488,41.908425,MIDDLEBOROUGH S T P,NEMASKET RIVER
-104.74275,38.723329,U.S. DEPT. OF ARMY-FORT CARSON,
-91.15319,41.56323,ATALISSA CITY OF STP,
-74.13975,41.385,GLENWOOD HILLS SD,PERRY CK
-98.350865,40.61152,HASTINGS  POLLUTION CONTROL FACILITY,BIG BLUE RIVER
-74.197,41.518361,MONTGOMERY (T) SD#2 AND 2A STP,MAYBROOK RES TR
-152.500792,57.738708,US COAST GUARD - ISC KODIAK USCG,"WOMANS BAY, ST PAUL HARBOR, RED LAKE"
-73.636778,42.561889,SCHODACK (T) SD#5,MOORDENER KILL
-96.849833,37.796833,"EL DORADO, CITY OF",WALNUT RIVER
-82.878611,42.426389,GROSSE POINTE SHORES CSO,COMBINED SEWAGE TO LK.ST.CLAIR ONLY
-92.166877,37.679299,FLW - TA 235A,Bloodland Lake (Ft. Wood)
-75.1675,38.7399,HOWARD SEYMOUR WATER RECLAMATION PLANT,
-92.133871,37.751914,"FLW - BATTALION HEADQUARTERS, BCT VI",Roubidoux Cr.
-79.00109,35.15939,FORT BRAGG SWMU #103(MALLONEE VILLAGE GAS STATION),
-85.042222,43.208056,SHERIDAN WWSL,UNNAMED TRIBUTARY TO PRAIRIE CREEK
-78.271919,35.813255,LITTLE CREEK WWTP,
-95.070833,41.903889,MANNING CITY OF STP,
-93.989426,33.676625,USACOE-WHITE CLIFFS-SARATOGA PARK,
-83.87131,31.701154,N. TREATMENT FACILITY,WORTH COUNTY
-95.883333,32.7,CITY OF EDGEWOOD WWTF,GILADON CREEK/MILL CREEK
-75.916667,42.033889,PARKWOOD SD,LITTLE SNAKE CK TR
-82.139526,31.564232,ODUM  LAS,WAYNE COUNTY-SATILLA RB
-73.874444,40.650556,NYCDEP - 26TH WARD WPCP,HENDRIX ST C
-106.393889,39.641389,VAIL WWTF,GORE CREEK
-75.60775,44.197722,ANTWERP (V) WWTF,INDIAN R
-117.476417,47.697722,SPOKANE AWWTP,
-82.61132,41.21995,CHRISTIE LANE SCH & WORKSHOP HCBMR,Trib to the Huron River
-75.678524,41.37397,SCRANTON VEHICLE MAINTENANCE FACILITY,STAFFORD MEADOW BROOK
-70.833771,42.867323,SEABROOK WWTP,OCEAN DISCHARGE
-90.175,38.95,"GODFREY STP, VILLAGE OF",MISSISSIPPI RIVER
-83.02,41.056917,BLOOMVILLE WWTP,GRIFFIN DITCH
-81.887952,37.744496,BUFFALO CREEK PSD,GUYANDOTTE RIVER
-75.769972,44.031,DOL TRANSPORTATION DIVISION,BLACK RIVER
-91.1733,42.2414,MONTICELLO CITY OF STP,
-89.826667,37.898333,"CHESTER WTP, CITY OF",Mississippi
-87.216667,39.8875,TURKEY RUN REGIONAL WASTE DIST,SUGAR CR TO WABASH RIVER
-122.45824,45.54513,"GRESHAM, CITY OF",COLUMBIA RIVER
-90.040629,29.202451,US COAST GUARD - SHORE MAINT.D,CAMINADA BAY - GULF
-94.682556,39.863361,VILLAGE OF COSBY WWTF,Platte R.
-87.97945,42.29515,COE-BUTLER LAKE-LIBERTYVILLE,BUTLER LAKE
-73.875278,42.8375,RIVERVIEW LANDING STP,MOHAWK R UNTR
-95.968722,36.615694,OCHELATA UTILITIES AUTHORITY,121400010320 E Keeler/Keeler Ck/Caney R
-95.669722,29.856667,ADDICKS UTILITY DISTRICT,SEG 1014 SAN JACINTO RIVER BASIN
-73.72108,44.71074,DANNEMORA (V) STP,SARANAC R
-77.06581,38.654561,UNKNOWN,POMONKEY CREEK
-94.110277,46.663259,CROSSLAKE,PINE RIVER
-90.351944,41.47,COLONA-GREEN ROCK REGIONAL-STP,GREEN RIVER
-109.572806,35.72,GANADO WWTP,PUEBLO COLORADO WASH
-121.378611,38.786667,PLEASANT GROVE WWTP,Pleasant Grove Creek
-92.445454,41.728946,MILLERSBURG CITY OF (POWESHIEK WATER ASSN),
-78.010832,39.374489,HILLCREST/NADENBOUSCH,POTOMAC/OPEQUON CK./MIDDLE CK.
-81.0844,37.3853,OAKVALE ROAD PSD,BUSH CK/BLUESTONE/NEW/KANAWHA
-85.848591,36.530612,RED BOILING SPRINGS LAGOON,SALT LICK CREEK MILE 15.7
-81.92,26.684722,VETERANS ADMINISTRATION LEE CO,
-91.750115,30.698243,MELVILLE WWTP,ATCHAFALAYA RIVER
-90.474444,34.461667,LULA POTW,DIRECTLY INTO MUDDY BAYOU
-93.937889,44.329444,ST. PETER WASTEWATER FACILITY,PAULS CR
-92.80886,41.04269,ALBIA CITY OF STP (NORTH),
-74.282583,40.981139,POMPTON LAKES BORO MUA,RAMAPO RIVER
-106.122251,37.582503,HENDERSON LAGOON FACILITY,TRIB TO RIO GRANDE RIVER
-76.719134,38.792058,WESTERN BRANCH WWTP,W.BR.OF PATUXENT RIVER
-84.283611,30.410833,VEHICLE MAINTENANCE FACILITY,
-79.704497,34.858571,CITY OF HAMLET WWTP,
-80.938927,35.384071,MCDOWELL CREEK WWTP,
-157.974477,21.384613,US NAVY PEARL CITY FUEL ANNEX,KAIAPO CANAL TO PEARL HARBOR
-94.616667,43.666667,WELCOM WWTF,EAGLE L VIA LILY CR
-79.041667,39.485278,ALLEGANY COUNTY COMBINED SEWER,UPPER POTOMAC RIVER
-78.161097,35.465217,PRINCETON WWTP,
-109.850701,40.26246,FORT DUCHESNE WWTF,
-76.57269,39.2,U.S. COAST GUARD - BALTIMORE Y,PATAPSCO RIVER
-68.055833,44.336111,SCHOODIC DISTRICT WWTF,Arey Cove
-78.91103,38.2155,NEW HOPE STP,MIDDLE RIVER
-92.9644,44.6778,VERMILLION,VERMILLION R VIA DT
-89.411667,39.201667,"IRVING STP, VILLAGE OF",LITTLE CREEK
-90.974741,36.2694,WALNUT RIDGE WW TREATMENT PLNT,"VILLAGE CR,WHITE R"
-84.829948,42.152689,HOMER WWSL,KALAMAZOO RIVER
-79.361688,36.562639,DANVILLE CITY - NORTHSIDE,DAN RIVER
-90.334167,33.487528,ITTA BENA POTW,GAYDEN BRAKE
-157.962333,21.327167,UNKNOWN,PEARL HARBOR
-91.911694,44.311889,ALMA WASTEWATER TREATMENT FACI,MISSISSIPPI R
-81.205402,35.398735,RIVER STREET WWTP,
-89.971111,39.1125,"ROYAL LAKES STP, VILLAGE OF",UNNAMED TRIB TO COOP BR MACOUPIN CR
-102.24896,48.80666,BOWBELLS CITY OF,Des Lacs
-90.81861,41.95083,LOST NATION CITY OF STP,
-98.575096,45.161365,NORTHVILLE - TOWN OF,UNNAMED DRAINAGE TO UNNAMED WETLAND
-78.456125,39.672312,GREENRIDGE YOUTH CAMP WWTP,Fifteen Mile Creek
-77.395811,41.773961,US GEOLOGICAL SURVEY,Marsh Creek
-84.482984,35.0748,TVA OCOEE #3 HYDRO,OCOEE RV
-88.875639,44.1565,NORTH LAKE POYGAN SD WW TRTMNT,L POYGAN
-85.090949,33.562523,CITY OF CARROLLTON (LAS),
-89.108333,43.543333,CAMBRIA WASTEWATER TREATMENT F,DUCK CR VIA N BR
-90.075139,34.013028,CHARLESTON POTW,TILLATOBA CREEK
-91.55541,42.5849,DUNDEE CITY OF STP,
-79.506667,37.333611,BEDFORD WASTEWATER TREATMENT PLANT,JOHN'S CREEK (TRIBUTARY LITTLE OTTE
-101.67171,47.9229,RYDER CITY OF,Lake Sakakawea
-73.942,41.038,ORANGEBURG USARC,SPARKILL CREEK
-84.254444,39.138056,CLERMONT CO LOWER EAST FORK WW,UNT EAST FORK OF LITTLE MIAMI
-118.419926,46.031407,COLLEGE PLACE STP,
-90.80389,41.46056,"MONTPELIER SANITARY DISTRICT, VILLAGE OF",
-89.1177,41.53911,"MENDOTA STP, CITY OF",MENDOTA CREEK
-72.646204,41.567877,PORTLAND WPCF,CONNECTICUT RIVER
-117.365549,48.863549,METALINE FALLS STP,
-85.460246,36.53895,DALE HOLLOW NATIONAL FISH HATC,USDI DALE HOLLOW
-88.863889,43.741667,FAIRWATER WWTF,GRAND R VIA TRIB
-103.125,40.654167,STERLING CITY OF,SO PLATTE RIVER & GRDWTR RECHG SITE
-77.5561,39.363435,JEFFERSON WWTP,MIDDLE POTOMAC RIVER
-83.909714,36.060582,HALLSDALE-POWELL-RACCOON V STP,BULL RUN CREEK
-98.78883,41.24277,ASHTON WASTEWATER TREATMENT FACILITY,OAK CREEK
-89.822472,36.349194,WARDELL WWTF,Old Chan. Little R.
-90.538889,41.69,PARK VIEW SANITARY DIST. STP,
-94.255278,42.158889,PATON CITY OF STP,
-88.446389,33.623056,US AIR FORCE,MS0056472 - COLUMBUS POTW
-79.37,36.09,EASTSIDE WWTP,
-82.5388,27.8924,"MARINE RESERVE TRAINING CENTER - TAMPA, FL",
-83.8693,43.6118,BAY CITY WWTP,SAGINAW RIVER
-70.52138,41.65166,OTIS AIR NATIONAL GUARD BASE,
-77.05805,38.903355,GSA - (WEST HEATING PLANT),Rock Creek
-89.185,40.325,"MCLEAN STP, VILLAGE OF",SUGAR CREEK
-77.069703,39.870097,NEW OXFORD MUNICIPAL AUTHORITY WWTP,SOUTH BRANCH CONEWAGO CREEK
-78.565556,39.7025,FLINTSTONE WWTP,UPPER POTOMAC RIVER
-104.708402,41.127152,DRY CREEK WATER RECLAMATION FACILITY,
-95.4195,42.5093,GALVA CITY OF STP,
-93.564694,36.903306,CRANE WWTF,Crane Cr.
-88.978333,37.923333,"ORIENT STP, CITY OF",UNMD TRIB-MIDDLE FK-BIG MUDDY RIVER
-83.26072,36.09815,WHITE PINE STP,FRENCH BOARD RIVER MILE 67.9
-109.40089,47.06997,BLM - WINDY POINT DAYUSE,MADISON RIVER
-81.529574,41.613968,EUCLID WWTP,Lake Erie
-112.216886,41.238554,LITTLE MOUNTAIN SERVICE AREA,GREAT SALT LAKE
-82.64479,40.90851,SHELBY WWTP,Black Fork
-92.15,45.333333,TURTLE LAKE WASTEWATER TREATME,MOON CR VIA UN S
-77.422803,37.519606,RICHMOND WWTP,JAMES RIVER
-77.102222,39.639444,RUNNYMEDE WWTP,MIDDLE POTOMAC RIVER
-78.21783,39.641793,WARM SPRINGS PSD,Warm Spring Run/Potomac River
-122.808694,45.0735,MT. ANGEL STP,PUDDING RIVER (RM 34)
-95.495194,30.369917,PANORAMA VILLAGE WWTF,EAMT FORK WHITE OAK CREEK
-77.599722,38.154722,JOHN J WRIGHT MIDDLE SCHOOL,UNNAMED TRIBUTARY TO THE PO RIVER
-81.037889,39.845139,BEALLSVILLE WWTP,Sunfish Creek
-107.455863,44.030216,TEN SLEEP WASTEWATER LAGOONS,
-82.74225,33.710667,WASHINGTON WPCP (ROCKY CRK),ROCKY CR-SAV RB
-89.641389,39.860278,SPRINGFIELD SD- SPRING CREEK,SANGAMON RIVER AND SPRING CREEK
-93.741722,36.978917,AURORA WWTF,Chat Cr.
-83.92292,39.183002,FAYETTEVILLE PERRY TWP WWTP,East Fork of the Little Miami River
-111.954444,48.996111,SWEET GRASS COMMUNITY WWTF,UNNAMED DRY LAKE
-81.08904,41.283935,GARRETTSVILLE WWTP,EAGLE CREEK
-88.538778,43.396611,IRON RIDGE VILLAGE,WILDCAT CREEK
-110.82018,39.59951,MANTI-LASAL NATIONAL FOREST,Water Bodies of the State
-111.47506,36.9215,"GLEN CANYON NRA, RAINBOW BRIDGE NM",Water Bodies of the State
-89.8337,43.01856,BLUE MOUNDS WASTEWATER TRTMNT,WILLIAMS CR VIA
-81.664819,35.777102,CATAWBA RIVER POLLUTION CONTROL FACILITY,
-152.500792,57.738708,USCG INTEGRATED SUPPORT COMMAND - KODIAK WWTP,ST. PAUL HARBOR
-78.043878,35.194331,MOUNT OLIVE WWTP,
-102.626972,47.974694,FOUR BEARS WASTEWATER TREATMENT SYSTEM,UNNAMED CREEK TO LAKE SAKAKAWEA
-83.508238,36.452863,SPRINGDALE ELEMENTARY SCHL,LITTLE SYCAMORE CR
-79.244201,40.411736,TORRANCE READINESS CENTER,MCGEE RUN
-98.500917,45.320361,"WARNER, TOWN OF",MOCCASIN CREEK
-78.635278,38.41,ELKTON STP,SHENANDOAH RIVER
-84.748056,35.2875,CALHOUN ELEMENTARY SCHOOL,HIWASSEE RV
-95.322972,29.900778,HARRIS COUNTY WCID 74 WWTP,"HCFCDD P118-19-00, HALLS BAYOU, GRE"
-106.731165,34.780084,LOS LUNAS WWTP,SEGMENT 2-105 OF THE RIO GRANDE
-72.43515,41.39948,DEEP RIVER WPCF,CONNECTICUT RIVER
-85.716667,40.833333,USDA USA COE SLMN LK BLW DM,Í
-88.001799,41.96927,"ITASCA STP, VILLAGE OF",SALT CREEK
-77.624713,39.308435,BRUNSWICK WATER TRTMT PLANT,UNM. STREAM EMPTIES IN POTOMAC
-90.026667,39.131667,SHIPMAN STP,UNNAMED TRIB OF COOP BRANCH
-88.183333,41.546944,JOLIET AUX SABLE CREEK WWTP,DUPAGE RIVER
-99.651727,45.758001,"EUREKA, CITY OF",Unnamed wetland
-86.2251,32.8875,ROCKFORD WWTP,RED MOUTH CREEK
-83.914752,44.191706,VILLAGE OF PRESCOTT,JOHNSON CREEK
-111.183028,47.515222,UNITED MATERIALS OF GREAT FALLS - REPAIR PARKING LOT FOR BUILDING 510 MALMSTROM,MISSOURI RIVER
-95.213028,29.781278,CITY OF HOUSTON,GREENS BAY
-112.773022,40.213831,ENGLISH VALLEY MAINT. SHOP,OVERLAND FLOW SKULL VALLEY
-96.44282,33.048036,LAKELAND PARK WWTF,LAKE LAVON
-91.703181,32.148763,"WINNSBORO, TOWN OF",TURKEY CREEK-TURKEY CREEK LAKE
-116.570556,48.020278,CITY OF SANDPOINT - SAND CREEK WTP,SAND CREEK
-79.551389,34.136389,FLORENCE/MAIN PLANT,Pee Dee River
-89.671944,41.453056,MANLIUS WASTEWATER TREATMENT PLANT,HICKORY CREEK
-120.0136,46.294967,PORT OF SUNNYSIDE IWWTF,
-96.42759,41.09091,MEMPHIS WASTEWATER TREATMENT FACILITY,SILVER CREEK
-82.901977,40.503714,VILLAGE OF CARDINGTON,WHETSTONE CREEK
-98.420472,43.131944,"RAVINIA, TOWN OF",Unnamed Trib of Lake Andes
-94.35363,44.87487,HUTCHINSON,CROW R S FK
-95.000206,29.729394,UNKNOWN,
-97.066665,31.518501,WACO METRO AREA REGIONAL WWTPS,BRAZOS RIVER ABOVE NAVASOTA RIVER
-74.114865,40.64927,BAYONNE STP,KILL VAN KULL
-74.927194,39.920278,MOUNT LAUREL TWP MUA,RANCOCAS CREEK
-77.900524,39.295907,TUSCAWILLA UTILITIES,EVITTS RUN
-97.355083,27.990306,CITY OF TAFT BAIRD WWTF,TAFT DRAINAGE DITCH; MUD FLATS
-100.595417,46.396806,CANNONBALL LAGOON SYSTEM,UNNAMED TRIBUTARY TO LAK OAHE
-82.755556,43.565,DECKERVILLE WWSL,PELTON DRAIN
-79.824767,40.112851,MARION VILLA STP,UNT OF DOWNERS RUN
-80.98467,35.13994,UNITED STATES POSTAL SERVICE - STEELE CREEK STATION,
-83.483139,41.465167,LUCKEY WWTP,Toussaint Creek
-122.775197,48.900102,BIRCH BAY STP,
-77.445,38.281944,FMC WASTEWATER TREATMENT FACIL,RAPPAHANNOCK RIVER
-83.358231,36.334811,GRAINGER CO BD OF ED.,GERMAN CR M 3.0 (CHEROKEE LK EMBK)
-84.180556,43.015833,OWOSSO/MID SHIAWASSEE CO WWTP,SHIAWASSEE RIVER
-74.639603,40.677324,BEDMINSTER STP,RARITAN RIVER N
-81.917345,30.698531,TOWN OF HILLIARD,"Little Saint Marys River, Class III F, WBID 2119"
-81.80437,40.5218,GUGGISBERG SWISS INN,Doughty Creek
-93.0503,44.9214,MCWS-METRO,MISS R
-87.1875,36.414722,OAK  PLAINS ACADEMY,DITCH
-111.564091,40.756892,SNYDERVILLE BASIN-SILVER CREEK,MARSH TO SILVER CREEK
-84.895297,43.248888,MONTCALM CDC-CRYSTAL LK WWTP,SMITH DRAIN
-83.639722,42.796944,HOLLY WWTP,SHIAWASSEE RIVER
-78.954518,39.447764,NEW CREEK PSD,North Branch Potomac River
-123.1861,45.3397,YAMHILL  STP,NORTH YAMHILL RIVER
-84.564541,39.373115,HAMILTON WWTP,GREAT MIAMI RIVER
-73.658556,40.992028,PORT CHESTER STP,LONG ISLAND SOUND
-81.541225,30.345932,"JACKSONVILLE, CITY OF - JEA/ ARLINGTON EAST WWTF",ST JOHNS R Class III Marine WBID 2213B
-98.32973,47.79382,PEKIN CITY OF,Middle Sheyenne
-92.556829,35.825077,"LESLIE, CITY OF","COVE CK, MID FORK LITTLE RED RV, GREERS FERRY LK"
-90.3859,41.96914,GOOSE LAKE CITY OF STP,
-94.2886,42.7547,RUTLAND CITY OF STP,
-82.198477,38.440697,SALT ROCK PSD,MUD RIVER
-80.728999,40.056767,BETHLEHEM VILLAGE OF,N/A
-75.574183,39.512786,PORT PENN WASTEWATER TREATMENT PLANT,
-82.820655,35.13621,ROSMAN WWTP,
-77.163584,36.141857,LEWISTON-WOODVILLE WWTP,
-100.396245,44.437481,USCOE - OAHE DAM,LAKE OAHE (MISSOURI RIVER)
-89.488611,39.168611,HILLSBORO STP,MIDDLE FORK OF SHOAL CREEK
-93.511389,40.871667,HUMESTON CITY OF STP,
-100.89145,47.521617,TURTLE LAKE CITY OF,Painted Woods-Square Butte
-82.215306,41.268667,A-1 CONSTRUCTION APARTMENTS,WELLINGTON CREEK
-80.069389,39.331389,WV NATIONAL CEMETERY GRAVE SIT,Otter Creek/Tygart Valley River/Mon
-124.0314,46.30484,ILWACO STP,
-93.89071,42.04122,BOONE CITY OF STP,
-97.17367,42.17254,WINSIDE WASTEWATER TREATMENT FACILITY,SOUTH LOGAN CREEK
-76.98773,39.5732,MS4 CARROLL COUNTY MUNICIPAL SEPAR,
-77.800317,39.487599,NATIONAL CONSERVATION TRAINING,POTOMAC RIVER
-112.172806,35.264611,WILLIAMS CREEK HATCHERY,"WILLIAMS CREEK AND NORTH FORK,WHITE"
-112.254167,33.395,91ST AVE WWTP,SALT RIVER
-94.8436,42.0564,"CARROLL, CITY OF STP",
-114.858667,42.760736,"INTERIOR, FISH & WILDLIFE",RILEY CREEK
-71.061607,42.75941,HAVERHILL W W T F,MERRIMACK AND LITTLE RIVER
-85.292191,36.150897,MONTEREY STP,FALLING WATER RIVER
-104.828308,39.744431,UNKNOWN,
-94.162611,38.880694,LONE JACK WWTP,Sni-a-bar Cr.
-104.97263,44.2698,MOORCROFT WASTEWATER LAGOON,
-94.44657,39.1025,SGT. CHARLES LONG ARMY RESERVE CENTER,Missouri R.
-98.033256,42.601956,VERDIGRE WASTEWATER TREATMENT FACILITY,VERDIGRE CREEK
-83.9495,35.8523,MARYVILLE STP,TENNESSEE  RI
-85.957765,36.250054,CARTHAGE STP,CUMBERLAND RI MILE 308
-85.706667,43.16,SPARTA WWTP,ROGUE RIVER
-84.085556,40.604806,UNIOPOLIS STP,HUFFMAN CREEK
-109.825597,32.249188,WILLCOX WWTF,LAKE COCHISE
-97.00815,32.39597,CAMP HOBITZELLE WWTF,UNNAMED LAKE; UNNAMED TRIB ARMSTONG
-83.61795,38.68799,MANCHESTER WWTP,OHIO RIVER
-85.622222,41.177778,TOWN OF LARWILL SEWAGE PLT,TIPPECANOE R VIA MATHIAS D TRIB
-95.719017,29.79899,CHAMBERS CID 1 WWTF,CHAMBERS COUNTY DRAINAGE
-97.3344,42.38442,RANDOLPH WASTEWATER TREATMENT FACILITY,MIDDLE LOGAN CR
-75.183507,40.384826,STONEBRIDGE ESTATES,UNT TO DEEP RUN
-107.840893,35.411419,UNKNOWN,8
-78.612237,39.536491,GREEN SPRING SEWER PLANT,NORTH BRANCH OF POTOMAC RIVER
-97.239209,41.35217,BELLWOOD WASTEWATER TREATMENT FACILITY,DR D S CNL PLATT
-89.061444,30.433778,"GULFPORT POTW, NORTH",DITCH TO BERNARD BAYOU
-87.374806,44.824333,STURGEON BAY UTILITIES WWTF,STURGEON BAY
-112.160222,43.38125,EASTERN IDAHO REGIONAL WASTEWATER AUTHORITY,SNAKE RIVER
-84.5725,46.404167,SUPERIOR TOWNSHIP WWSL,LITTLE WAISKA CREEK
-157.959722,21.318333,HICKAM AIR FORCE BASE - MS4,Mamala Bay
-98.421806,42.987889,MARTY COMMUNITY WASTEWATER LAGOON,
-87.64,44.236667,MISHICOT WASTEWATER TREATMENT,E TWIN R
-85.831972,41.718833,BRISTOL WWTP,ST JOSEPH RIVER
-114.75,43.25,"FAIRFIELD, CITY OF - FAIRFIELD WWTP",SOLDIER CREEK VIA UNNAMED DRAINAGE
-89.74167,35.65417,WEST TENNESSEE STATE PENIT,HATCHIE RV
-79.368075,36.045693,GRAHAM CITY-WWTP,
-108.57399,42.9089,HUDSON WASTEWATER LAGOON,
-96.08804,40.17963,TABLE ROCK WASTEWATER TREATMENT FACILITY,TAYLOR BR-N FK N
-86.468333,40.05,WESTERN BOONE CO COMM SCHOOL,Í
-94.47825,37.172056,CENTER CREEK WWTF,Center Cr.
-77.53471,39.272324,POINT OF ROCKS WWTP,POTOMAC RIVER
-99.808583,45.884278,ARTAS - TOWN OF,NO DISCHARGE PERMIT
-87.441028,44.612889,ALGOMA WASTEWATER TREATMENT FA,AHNAPEE R
-76.470516,38.985668,CARDEROCK DIVISION HEADQUATERS,SEVERN RIVER
-84.023611,42.147222,MANCHESTER WWTP,RIVER RAISIN
-84.142549,36.214609,LAKE CITY STP,COAL CR@ MI 3.3
-83.984167,42.614444,HOWELL TWP WWTP,SOUTH BRANCH SHIAWASSEE RIVER
-115.034162,36.099974,UNKNOWN,UNNAMED DRY WASH
-100.539562,43.91942,DRAPER- TOWN OF,Draper Dam
-82.349322,39.330374,ODNR LAKE HOPE STATE PARK CABI,LITTLE SANDY RUN
-77.523043,39.434545,FOUNTAINDALE WWTP,MIDDLE POTOMAC RIVER
-78.66725,40.755897,WESTOVER BORO,CHEST CREEK
-101.450774,45.05929,BEAR CREEK WASTEWATER TREATMENT FACILITY,
-82.560278,43.424167,PORT SANILAC WWSL,HERRON CREEK
-89.23257,35.925073,FRIENDSHIP STP,UNN TRIB TO MILL@mi 0.3
-76.771913,38.711505,BRANDYWINE FAMILY HOUSING,PATUXENT RIVER
-110.731858,43.536522,JACKSON FISH HATCHERY,
-97.57815,41.10499,STROMSBURG WASTEWATER TREATMENT FACILITY,BIG BLUE RIVER
-88.65,47.041667,ADAMS TWP/PAINESDALE WWSL,PILGRIM RIVER
-121.820556,47.859722,SULTAN WWTP,
-102.821326,44.091538,NEW UNDERWOOD - CITY OF,Box Elder Creek
-109.859034,40.258293,SUNSHINE SUBDIVISION WWTF,
-79.856715,40.387847,US ARMY CORPS OF ENGINEERS,UNT TO MONONGAHELA RIVER
-88.658778,34.292389,DEER PARK ESTATES WWTF,DIR INTO W TULIP CREEK
-91.1733,40.25498,"WEST POINT STP, VILLAGE OF",UNNAMED TRIB-SLATER CK-BEAR CK
-83.515556,42.009722,MAYBEE WWSL,ROBERTS DRAIN IN PRIV LAND CLAIM
-84.58,43.29,ITHACA WWSLTATES MHP WWSL,BRADY CREEK
-72.17979,42.836577,TROY WASTEWATER TREATMENT PLANT,ASHUELOT RIVER - SOUTH BRANCH
-96.685,40.823333,LINCOLN WESTBOUND REST AREA,UNN TRIB-SALT CR
-83.375,42.281389,CITY OF WAYNE,LOWER ROUGE RIVER
-123.82679,46.9643,ABERDEEN STP,
-120.323,47.6973,ENTIAT NATL FISH HATCHERY,ENTIAT RIVER
-75.879663,39.515392,HARBOUR VIEW WWTP,ELK RIVER
-89.241667,37.746111,CARBONDALE NORTHWEST WWTP,BIG MUDDY RIVER
-73.488306,41.884,SHARON WPCF,TEN MILE RIVER
-121.707476,37.99781,IRONHOUSE SD WRF,San Joaquin River
-83.502077,44.283939,TAWAS UTILITY AUTHORITY WWTP,TAWAS RIVER
-115.77618,40.819089,UNKNOWN,HUMBOLDT RIVER
-76.599688,40.433422,PA DEPT OF MILITARY & VET AFFR,UNT TO MANADA CREEK
-157.850868,21.292392,UNKNOWN,"MAMALA BAY, PACIFIC OCEAN"
-99.38596,41.2847,ANSLEY WASTEWATER TREATMENT FACILITY,MUD CREEK
-86.016667,42.683333,HAMILTON COM SCHOOLS WWSL,LOHMAN DRAIN
-80.215893,40.560345,LEETSDALE WWTP,OHIO RIVER
-157.913694,21.343668,"FY13 SRM PKG A-012, REPLACE 8-INCH WATERLINE, ALIAMANU MILITARY RESERVATION (AMR",SALT LAKE
-87.577778,38.1,DARMSTADT MUNICIPAL WWTP,PIGEON CR VIA LITTLE PIGEON CREEK
-90.266528,43.734361,ELROY WASTEWATER TREATMENT FAC,BARABOO R
-90.26334,43.93509,WI DHSS S WI COLONY TRAINING S,LEMONWEIR R VIA
-84.660514,44.287629,DENTON TWP WWTP,HOUGHTON LAKE
-84.730556,45.894519,ST IGNAC WWTP,LAKE HURON
-73.733694,40.946833,MAMARONECK (V) SANITARY SD,LONG ISLAND SOUND
-100.656306,46.083889,WAKPALA LAGOON SYSTEM,OAK CREEK
-83.64345,40.78945,DUNKIRK WWTP,Shallow Run Ditch
-75.156259,38.24953,ASSATEAGUE ISLAND NATIONAL SEASHORE,SINEPUXENT BAY
