longitude,latitude,name,population
-85.57589445,38.31532568,NORTON BROWNSBORO HOSPITAL,127
-85.59647877,38.2725393,THE BROOK HOSPITAL - KMI,94
-84.5293474,39.04960905,NORTHKEY COMMUNITY CARE-INTENSIVE SERVICES,57
-81.63324072,38.35346177,ST FRANCIS HOSPITAL,142
-79.13699714,39.00141868,GRANT MEMORIAL HOSPITAL,61
-81.32439917,38.18267304,MONTGOMERY GENERAL HOSPITAL,69
-84.51799989,39.07134837,ST. ELIZABETH COVINGTON,151
-82.27264885,37.67881896,WILLIAMSON MEMORIAL HOSPITAL,76
-79.00318076,39.40950767,POTOMAC VALLEY HOSPITAL,25
-82.51641474,38.37688048,VA MEDICAL CENTER - HUNTINGTON,-999
-77.91111267,39.41771145,VA MEDICAL CENTER - MARTINSBURG,-999
-83.74019273,36.60582647,MIDDLESBORO ARH HOSPITAL,96
-89.98916398,38.51112044,ST ELIZABETH HOSPITAL,260
-88.52313398,37.73104361,HARRISBURG MEDICAL CENTER,73
-88.22710726,40.11797111,PRESENCE COVENANT MEDICAL CENTER,181
-73.16824244,44.00043082,"PORTER MEDICAL CENTER, INC.",25
-89.40764482,38.90320971,GREENVILLE REGIONAL HOSPITAL,150
-88.8397451,42.24301226,SWEDISHAMERICAN MEDICAL CENTER BELVIDERE,-999
-88.80795064,39.40578183,SHELBY MEMORIAL HOSPITAL,30
-88.64736896,37.05063902,LOURDES HOSPITAL,359
-85.3304196,34.49966842,CHATTOOGA MEDICAL CENTER,31
-89.47023244,32.36603131,S. E. LACKEY CRITICAL ACCESS HOSPITAL & SWINGBED,35
-89.88649447,31.96907265,SIMPSON GENERAL HOSPITAL,35
-90.2775025,34.24695538,QUITMAN COUNTY HOSPITAL,33
-89.12786608,32.35620681,PIONEER HEALTH SERVICES OF NEWTON COUNTY,30
-88.56278243,31.15399173,GREENE COUNTY HOSPITAL,7
-90.17314608,32.32947228,UNIVERSITY HOSPITAL AND CLINICS - THE UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,697
-88.6972544,32.36961231,THE SPECIALTY HOSPITAL OF MERIDIAN,49
-89.52019895,34.34882029,BAPTIST MEMORIAL HOSPITAL - NORTH MS,217
-89.02806743,34.49783221,BAPTIST MEMORIAL HOSPITAL - UNION COUNTY,153
-90.54545455,33.7344354,NORTH SUNFLOWER MEDICAL CENTER,35
-90.49900793,33.91843957,MEDICAL/DENTAL FACILITY AT PARCHMAN,56
-90.05883233,34.00405634,TALLAHATCHIE GENERAL HOSPITAL,18
-91.3917923,31.52748985,MERIT HEALTH NATCHEZ,179
-89.59836338,33.06586615,BAPTIST MEDICAL CENTER - ATTALA,25
-88.53344391,30.37639407,SINGING RIVER HOSPITAL,435
-89.35433795,30.31677449,HANCOCK MEDICAL CENTER,102
-88.88975065,30.39593868,MERIT HEALTH BILOXI,198
-89.09343366,30.44409012,GARDEN PARK MEDICAL CENTER,130
-112.1927115,47.81409763,BENEFIS TETON MEDICAL CENTER,40
-109.443954,47.05859421,CENTRAL MONTANA MEDICAL CENTER,90
-115.547972,48.39154557,CABINET PEAKS MEDICAL CENTER,25
-105.8280604,46.39532157,HOLY ROSARY HEALTHCARE,90
-114.1070447,47.52867648,ST LUKE COMMUNITY HOSPITAL - CAH,105
-108.5457052,46.45371666,ROUNDUP MEMORIAL HEALTHCARE,25
-105.418244,48.78824639,DANIELS MEMORIAL HOSPITAL,54
-113.2941639,46.33007221,GRANITE COUNTY MEDICAL CENTER,9
-105.1928975,48.11532759,POPLAR COMMUNITY HOSPITAL,20
-112.5455135,46.00851666,ST JAMES HEALTHCARE,98
-114.0478795,46.84737836,COMMUNITY MEDICAL CENTER INC,151
-113.99991,46.87591,ST PATRICK HOSPITAL,253
-111.3009312,45.26038213,BOZEMAN HEALTH BIG SKY MEDICAL CENTER,4
-110.5267903,45.67515288,LIVINGSTON HEALTHCARE,25
-76.92824949,35.98864755,VIDANT BERTIE HOSPITAL,6
-80.11147956,35.87988512,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,149
-76.61120353,36.06997928,VIDANT CHOWAN HOSPITAL,89
-78.90025454,36.03679359,DUKE REGIONAL HOSPITAL,369
-80.8389018,35.20389989,CAROLINAS MEDICAL CENTER,1023
-82.48819301,35.3900433,PARK RIDGE HOSPITAL,103
-79.77036502,36.04926383,KINDRED HOSPITAL - GREENSBORO,124
-77.94381309,35.71855867,WILSON MEDICAL CENTER,317
-80.67112548,36.13528392,YADKIN VALLEY COMMUNITY HOSPITAL,22
-82.71191029,35.2561391,"TRANSYLVANIA COMMUNITY HOSPITAL, INC. AND BRIDGEWAY",94
-83.44479257,35.43448549,SWAIN COMMUNITY HOSPITAL,48
-80.23107621,36.418068,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,93
-78.29090656,34.00895807,BRUNSWICK COMMUNITY HOSPITAL,60
-78.69412409,34.33773429,COLUMBUS REGIONAL HEALTHCARE SYSTEM,154
-101.6106,47.29863667,SAKAKAWEA MEDICAL CENTER - CAH,13
-98.11855687,47.44595605,COOPERSTOWN MEDICAL CENTER,18
-97.99403843,46.92838832,MERCY HOSPITAL OF VALLEY CITY,25
-98.36602008,48.76195731,CCMH & CLINICS,20
-100.7823385,46.80794623,SANFORD BISMARCK,223
-96.78605484,46.88494449,SANFORD MEDICAL CENTER FARGO,380
-96.82750545,46.83148799,ESSENTIA HEALTH-FARGO,133
-98.84929745,48.11570443,MERCY HOSPITAL OF DEVIL'S LAKE,25
-98.74662757,46.89013142,JAMESTOWN REGIONAL MEDICAL CENTER,25
-97.05583793,47.40325086,SANFORD HILLSBORO MEDICAL CENTER - CAH,16
-97.41433135,48.41100274,UNITY MEDICAL CENTER,14
-99.99724108,48.36341557,HEART OF AMERICA MEDICAL CENTER,25
-102.9345071,48.40300193,TIOGA MEDICAL CENTER,25
-102.0844882,48.67423835,KENMARE COMMUNITY HOSPITAL,25
-101.2940853,48.23222596,TRINITY HOSPITALS,251
-99.11258973,40.68205095,KEARNEY REGIONAL MEDICAL CENTER,89
-96.03107033,41.23963802,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL - BERGAN MERCY,400
-96.21228906,41.26463957,METHODIST WOMEN'S HOSPITAL,137
-98.06594912,40.02644338,BRODSTONE MEMORIAL HOSP,25
-102.9521196,41.13621214,SIDNEY REGIONAL MEDICAL CENTER,25
-81.37017523,28.4773875,SELECT SPECIALTY HOSPITAL - ORLANDO SOUTH,64
-81.32691114,28.59864479,WINTER PARK MEMORIAL HOSPITAL,320
-80.09145003,26.60904408,SELECT SPECIALTY HOSPITAL - PALM BEACH,60
-80.20506363,26.65166218,WELLINGTON REGIONAL MEDICAL CENTER,233
-80.40030947,27.66137346,HEALTHSOUTH TREASURE COAST REHABILITATION,80
-82.64208187,27.76342061,BAYFRONT MEDICAL CENTER,395
-122.6858947,45.49883469,OHSU TRANSPLANT HOSPITAL,-999
-82.70211199,27.8255596,NORTHSIDE HOSPITAL,288
-82.42130803,28.06409872,H LEE MOFFITT CANCER CTR & RESEARCH INST,206
-82.4816085,27.98914074,KINDRED HOSPITAL-CENTRAL TAMPA,102
-82.36539141,27.71355113,SOUTH BAY HOSPITAL,138
-82.48981847,27.99167998,ST JOSEPH'S HOSPITAL BEHAVIORAL HEALTH CENTER,780
-82.51696045,28.53226363,HEALTHSOUTH REHABILITATION HOSPITAL OF SPRING HILL,80
-82.53409605,28.53622406,OAK HILL HOSPITAL,230
-83.59332214,30.12012164,DOCTORS MEMORIAL HOSPITAL,48
-82.32660647,26.95020845,ENGLEWOOD COMMUNITY HOSPITAL,100
-82.44264592,27.3009395,HEALTHSOUTH REHABILITATION HOSPITAL OF SARASOTA,96
-82.44508918,27.09116416,VENICE REGIONAL MEDICAL CENTER,312
-81.37015839,28.66537948,FLORIDA HOSPITAL ALTAMONTE,393
-80.34571831,27.43196973,LAWNWOOD REGIONAL MEDICAL CENTER & HEART,331
-80.27111147,27.29753006,PORT ST LUCIE HOSPITAL,75
-82.01955424,28.9098084,PROMISE HOSPITAL OF FLORIDA AT THE VILLAGES,40
-81.95833535,28.95015878,"VILLAGES REGIONAL HOSPITAL, THE",299
-81.31709583,29.86302203,FLAGLER HOSPITAL,335
-80.92185958,29.02029147,FLORIDA HOSPITAL NEW SMYRNA,112
-82.45498687,29.38403039,REGIONAL GENERAL HOSPITAL WILLISTON,40
-82.18531322,28.26150147,FLORIDA HOSPITAL ZEPHYRHILLS,149
-82.66006059,28.20393342,MEDICAL CENTER OF TRINITY,292
-82.45495546,28.1871831,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,72
-80.72933205,28.22796788,VIERA HOSPITAL,84
-82.34286482,29.63999013,SHANDS HOSPITAL,946
-82.43611695,29.69180072,SHANDS REHAB HOSPITAL,40
-81.6820782,29.98784521,KINDRED HOSPITAL-NORTH FLORIDA,80
-80.11876304,26.18457951,ATLANTIC SHORES HOSPITAL,72
-80.24558482,26.0297931,MEMORIAL HOSPITAL PEMBROKE,301
-80.2185789,26.16336745,NORTH SHORE MEDICAL CENTER - FMC CAMPUS,459
-82.62450274,28.95195805,SEVEN RIVERS REGIONAL MEDICAL CENTER,128
-80.33880186,25.68443005,BAPTIST HOSPITAL OF MIAMI,672
-80.19244652,25.82282816,DOUGLAS GARDENS HOSPITAL,32
-80.34097893,25.57484987,HEALTHSOUTH REHABILITATION HOSPITAL OF MIAMI,60
-84.08595842,40.7357456,LIMA MEMORIAL HEALTH SYSTEM,329
-80.32636097,25.88576689,PALMETTO GENERAL HOSPITAL,368
-80.45595576,25.67816577,WEST KENDALL BAPTIST HOSPITAL,133
-82.21902088,29.13106583,THE CENTERS INC,15
-82.13899482,29.17490439,MUNROE REGIONAL MEDICAL CENTER,421
-82.62374175,27.48220059,BLAKE MEDICAL CENTER,294
-82.43539617,27.39059781,LAKEWOOD RANCH MEDICAL CENTER,120
-85.82324214,33.65557526,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,323
-86.80289191,33.5040061,CALLAHAN EYE HOSPITAL,106
-112.0398074,33.47887756,PHOENIX CHILDREN'S HOSPITAL,391
-86.16062817,34.22146585,MARSHALL MEDICAL CENTER SOUTH,150
-111.3937017,33.02686343,FLORENCE COMMUNITY HEALTHCARE,-999
-87.14831123,32.95135837,BIBB MEDICAL CENTER,35
-114.6353832,32.68274709,YUMA REGIONAL MEDICAL CENTER,369
-123.034071,44.93270934,SALEM HOSPITAL,381
-86.31313797,31.00048541,FLORALA MEMORIAL HOSPITAL,23
-86.00342706,34.00432554,RIVERVIEW REGIONAL MEDICAL CENTER,281
-87.5913658,34.24191187,LAKELAND COMMUNITY HOSPITAL,59
-82.24321018,39.4632829,DOCTORS HOSPITAL OF NELSONVILLE,25
-80.74097026,40.03014036,BELMONT COMMUNITY HOSPITAL,99
-84.3657349,39.36143472,UNIVERSITY POINTE SURGICAL HOSPITAL,8
-83.89681599,38.85887882,SOUTHWEST REGIONAL MEDICAL CENTER,921
-84.51779574,39.31269916,MERCY HOSPITAL FAIRFIELD,209
-86.2650457,31.69354407,CRENSHAW COMMUNITY HOSPITAL,65
-88.07977619,30.69572496,MOBILE INFIRMARY MEDICAL CENTER,677
-88.09833486,30.70706198,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,406
-83.84002096,39.44385132,CLINTON MEMORIAL HOSPITAL,165
-94.24627267,40.71212018,RINGGOLD COUNTY HOSPITAL,16
-86.27754935,32.32815395,BAPTIST MEDICAL CENTER SOUTH,454
-85.00888474,32.50801426,JACK HUGHSTON MEMORIAL HOSPITAL,70
-96.63235082,28.62030294,MEMORIAL MEDICAL CENTER,25
-104.3736919,44.40902584,CROOK COUNTY MEDICAL SERVICES DISTRICT,16
-81.94473607,41.43564594,ST JOHN MEDICAL CENTER,204
-84.34023765,41.28330103,MERCY HOSPITAL OF DEFIANCE,23
-74.75652847,40.20797957,NEW JERSEY STATE PRISON HOSPITAL,-999
-82.57745661,39.71755125,FAIRFIELD MEDICAL CENTER,245
-83.13786535,39.95252518,DOCTORS HOSPITAL,251
-66.03194587,18.21793941,HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,300
-84.13294884,41.53902085,FULTON COUNTY HEALTH CENTER,117
-75.11430767,39.94197164,SOUTH JERSEY HEALTH CARE CENTER,-999
-75.10836805,39.92864825,VIRTUA WEST JERSEY HOSPITAL - CAMDEN,15
-75.09500468,39.92773165,OUR LADY OF LOURDES MEDICAL CENTER,350
-74.16570442,40.90283445,SAINT JOSEPHS HOSPITAL AND MEDICAL CENTER,651
-74.23614018,40.75253369,VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,439
-74.30486927,40.76341581,SAINT BARNABAS MEDICAL CENTER,603
-75.21954885,39.43618788,INSPIRA HEALTH CENTER BRIDGETON,-999
-74.860858,40.53141456,HUNTERDON MEDICAL CENTER,184
-73.99643796,40.79399594,PALISADES MEDICAL CENTER,202
-95.3423526,42.0155322,CRAWFORD COUNTY MEMORIAL HOSPITAL,25
-74.21479366,40.65855935,TRINITAS REGIONAL MEDICAL CENTER,417
-74.45961024,40.50119401,SAINT PETERS UNIVERSITY HOSPITAL,478
-74.31022878,40.95875163,CHILTON MEMORIAL HOSPITAL,260
-73.98511859,40.29523893,MONMOUTH MEDICAL CENTER,514
-74.21596647,39.96400228,COMMUNITY MEDICAL CENTER,592
-74.28488318,39.7209551,SOUTHERN OCEAN COUNTY HOSPITAL,156
-74.59536949,40.56829603,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,361
-74.03403796,40.74112933,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,333
-74.13774777,40.85931214,ST. MARY'S GENERAL HOSPITAL,-999
-74.20403874,40.81142735,HACKENSACK-UMC MOUNTAINSIDE,347
-84.51090697,39.12093059,CHRIST HOSPITAL,621
-66.09771424,18.36243009,PROFESSIONAL HOSPITAL,-999
-84.5222844,39.13993334,GOOD SAMARITAN HOSPITAL,657
-66.59474837,18.03120341,HOSP EPISCOPAL SAN LUCAS 2,-999
-84.59639942,39.18062003,MERCY HEALTH - WEST HOSPITAL,568
-84.42041236,39.25148913,TRIHEALTH EVENDALE MEDICAL CENTER,29
-83.61076523,39.22175301,HIGHLAND DISTRICT HOSPITAL,45
-82.72436452,41.04823995,MERCY WILLARD HOSPITAL,25
-80.62549638,40.35475553,TRINITY MEDICAL CTR EAST,244
-82.44853752,40.39971617,KNOX COMMUNITY HOSPITAL,111
-81.24708078,41.66260964,TRIPOINT MEDICAL CENTER,135
-82.46507819,40.04263075,MEDICAL CENTER OF NEWARK LLC,-999
-82.09729235,41.36685559,EMH REGIONAL MEDICAL CENTER,387
-108.6914101,36.80525916,NORTHERN NAVAJO MEDICAL CENTER,55
-103.1932972,36.45422867,UNION COUNTY GENERAL HOSPITAL,25
-106.9114732,34.03744955,SOCORRO GENERAL HOSPITAL,24
-114.5550477,35.11084717,WESTERN ARIZONA REGIONAL MEDICAL CENTER,139
-105.6313003,33.32223999,LINCOLN COUNTY MEDICAL CENTER,25
-103.3473744,32.96528184,NOR LEA DISTRICT HOSPITAL,25
-107.7677277,32.26033611,MIMBRES MEMORIAL HOSPITAL,25
-112.2015818,33.6550542,ABRAZO ARROWHEAD CAMPUS,217
-106.7360476,32.29228528,MEMORIAL MEDICAL CENTER,199
-105.7724729,33.1587894,MESCALERO PUBLIC HEALTH SERVICES INDIAN HOSPITAL,13
-106.6770548,35.20745035,LOVELACE WESTSIDE HOSPITAL,80
-106.55319,35.09296485,PRESBYTERIAN KASEMAN HOSPITAL,85
-104.5211727,33.41710117,LOVELACE REGIONAL HOSPITAL - ROSWELL,26
-107.8271194,35.16215297,CIBOLA GENERAL HOSPITAL,25
-106.6802329,35.3087658,UNM SANDOVAL REGIONAL MEDICAL CENTER,72
-111.9533733,41.18265762,MCKAY-DEE HOSPITAL CENTER,310
-111.8212304,41.77556647,CACHE VALLEY SPECIALTY HOSPITAL,15
-112.0295646,34.73535964,VERDE VALLEY MEDICAL CENTER,110
-86.36202032,40.76347877,MEMORIAL HOSPITAL,83
-85.75243381,38.33308559,KENTUCKIANA MEDICAL CENTER LLC,42
-87.04968171,41.55327676,PORTER REGIONAL HOSPITAL,301
-111.7665992,40.38029101,AMERICAN FORK HOSPITAL,88
-82.01337377,39.95503521,GOOD SAMARITAN HOSPITAL,271
-82.52947277,40.75292435,OHIOHEALTH MANSFIELD HOSPITAL,358
-115.1225636,36.19472841,NORTH VISTA HOSPITAL,198
-119.7605902,39.4355707,RENOWN SOUTH MEADOWS MEDICAL CENTER,138
-85.50674455,30.96303516,CAMPBELLTON-GRACEVILLE HOSPITAL,25
-82.8816048,41.28796205,BELLEVUE HOSPITAL,59
-85.10179344,41.18845198,PARKVIEW REGIONAL MEDICAL CENTER,650
-85.89546379,39.21695292,COLUMBUS REGIONAL HOSPITAL,198
-93.09495164,44.95588753,REGIONS HOSPITAL,454
-83.13544545,41.33925863,MEMORIAL HOSPITAL,100
-82.97770974,38.75331846,SOUTHERN OHIO MEDICAL CENTER,436
-115.1674567,36.15962373,UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA,541
-114.8586048,39.25672704,WILLIAM BEE RIRIE HOSPITAL,12
-111.8891261,40.53605987,LONE PEAK HOSPITAL,-999
-112.5610958,39.35005177,DELTA COMMUNITY MEDICAL CENTER,18
-111.4062011,40.49000509,HEBER VALLEY MEDICAL CENTER,19
-86.35569253,39.60785711,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,115
-86.0824038,40.75664628,DUKES MEMORIAL HOSPITAL,25
-86.90557191,40.06647186,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,103
-86.53989359,39.15989295,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,297
-111.4610951,39.53123669,SANPETE VALLEY HOSPITAL,18
-77.69623494,37.51019015,BON SECOURS ST FRANCIS WATKINS CENTRE,16
-85.17077499,40.73735484,BLUFFTON REGIONAL MEDICAL CENTER,79
-87.5239895,41.61511211,FRANCISCAN ST MARGARET HEALTH - HAMMOND,215
-87.26015276,41.50893034,HIND GENERAL HOSPITAL LLC,8
-87.32856654,41.4480817,PINNACLE HOSPITAL,18
-149.744885,61.23534544,ELMENDORF AFB HOSPITAL,57
-86.47516372,38.56836144,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,24
-161.7846128,60.78834235,YUKON - KUSKOKWIM DELTA REGIONAL HOSPITAL,37
-112.6426005,45.20688358,BARRETT HOSPITAL & HEALTHCARE,25
-89.06011088,33.09800509,WINSTON MEDICAL CETNER,41
-86.80637322,40.40053044,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,191
-81.51745136,40.80638025,AFFINITY MEDICAL CENTER,156
-86.90046109,41.70684113,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150
-85.78105146,39.52527338,MAJOR HOSPITAL,72
-86.62199728,41.2875688,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,53
-87.53209336,38.67331293,GOOD SAMARITAN HOSPITAL,175
-86.15965567,39.95934448,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,149
-81.49981871,41.08112619,SUMMA HEALTH SYSTEMS AKRON HOSPITAL,657
-98.34527862,43.32531563,DOUGLAS COUNTY MEMORIAL HOSPITAL,11
-85.46490159,41.15864637,PARKVIEW WHITLEY HOSPITAL,30
-86.07946763,39.64871776,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,485
-86.19144917,39.78150185,KINDRED HOSPITAL INDIANAPOLIS,59
-99.66162743,45.44797849,BOWDLE HEALTHCARE,12
-101.2338022,45.00260934,CHEYENNE RIVER HOSPITAL,11
-97.80754526,40.78334794,HENDERSON HEALTH CARE SERVICES,13
-102.9726196,41.13793725,SIDNEY REGIONAL MEDICAL CENTER,88
-99.53709135,42.57538377,ROCK COUNTY HOSPITAL,24
-80.06663,40.378095,ST CLAIR MEMORIAL HOSPITAL,328
-75.46845986,40.6083148,SACRED HEART HOSPITAL,215
-80.68500733,40.05911861,WHEELING HOSPITAL,247
-80.71302141,37.33307907,CARILION GILES COMMUNITY HOSPITAL,25
-78.73606245,39.65587346,THOMAS B FINAN CENTER,80
-114.4382244,32.85994585,US ARMY HOSPITAL-YUMA,-999
-66.70128518,18.2677131,CSF - UTUADO,-999
-78.20037833,39.64238269,WAR MEMORIAL HOSPITAL,41
-76.80098951,39.37272265,GOOD HANDS MEDICAL,-999
-110.8597744,32.17325552,US AIR FORCE HOSPITAL-TUCSON,-999
-80.85003262,39.68112864,WETZEL COUNTY HOSPITAL,58
-76.961136,39.386186,SPRINGFIELD HOSPITAL CENTER,220
-80.061793,39.143249,BROADDUS HOSPITAL ASSOCIATION,72
-145.540928,62.108932,CROSS ROAD MEDICAL CENTER,-999
-117.0547613,46.40255369,TRI-STATE MEMORIAL HOSPITAL,25
-81.29115143,35.6955342,ALEXANDER HOSPITAL,25
-100.8084582,45.8091804,MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,12
-80.25489167,36.64622956,PIONEER COMMUNITY HOSPITAL,25
-74.88517845,40.18097047,BARIX CLINICS OF PENNSYLVANIA,47
-75.5292329,40.61275429,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,22
-78.25233266,40.67466221,TYRONE HOSPITAL,25
-75.98792698,40.35861176,SURGICAL INSTITUTE OF READING,15
-80.32329844,40.71204452,HERITAGE VALLEY BEAVER,361
-106.693207,35.21936214,PRESBYTERIAN RUST MEDICAL CENTER,199
-78.00687022,39.93719024,FULTON COUNTY MEDICAL CENTER,21
-80.418329,41.330732,EDGEWOOD SURGICAL HOSPITAL,10
-77.267931,41.201836,GEISINGER JERSEY SHORE HOSPITAL,25
-76.972525,40.209605,NEW LIFECARE HOSPITAL OF MECHANICSBURG,68
-74.96270675,40.11293953,ROTHMAN SPECIALTY HOSPITAL,24
-73.95717415,40.75397914,GOLDWATER SPECIALTY HOSPITAL,1000
-94.16975617,30.1121411,THE MEDICAL CENTER OF SOUTHEAST TEXAS VICTORY CAMPUS,17
-76.57322626,37.16195431,MCDONALD ARMY COMMUNITY HOSPITAL,30
-73.93736833,40.67823304,INTERFAITH MEDICAL CENTER,287
-80.279042,40.156412,ADVANCED SURGICAL HOSPITAL,14
-75.615028,40.802971,PALMERTON HOSPITAL,60
-75.553405,40.21607,PHYSICIANS CARE SURGICAL HOSPITAL,12
-75.5923037,41.94655914,BARNES-KASSON COUNTY HOSPITAL,58
-90.43824474,37.78136592,PARKLAND HEALTH CENTER-FARMINGTON,130
-75.55532113,39.77938092,ALFRED I. DUPONT HOSPITAL FOR CHILDREN,200
-75.4329078,38.90704797,BAYHEALTH MILFORD MEMORIAL HOSPITAL,127
-75.66912143,39.68748604,CHRISTIANA CARE-CHRISTIANA HOSPITAL,913
-75.5496618,39.7514639,CHRISTIANA CARE-WILMINGTON HOSPITAL,241
-75.52369592,39.1507908,BAYHEALTH KENT GENERAL HOSPITAL,236
-75.56674041,39.75002974,SELECT SPECIALTY HOSPITAL OF WILMINGTON,35
-92.03620936,30.15040908,LAFAYETTE-AMG SPECIALTY HOSPITAL,-999
-91.87206809,45.8414727,SPOONER HOSPITAL SYSTEM,25
-88.606696,44.760534,THEDACARE MEDICAL CENTER SHAWANO INC,25
-92.378301,44.941339,WESTERN WISCONSIN HEALTH,25
-81.788584,26.270174,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,50
-81.228064,28.657841,OVIEDO MEDICAL CENTER,64
-81.633419,30.483998,UF HEALTH NORTH,92
-96.87577895,46.8452189,SANFORD MEDICAL CENTER FARGO,228
-96.788422,46.884298,SANFORD TRANSPLANT CENTER,-999
-115.207116,36.032117,DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DAIMOND CAMPUS,-999
-115.030568,36.072711,HENDERSON HOSPITAL,-999
-67.14040149,18.20073203,HOSPITAL PEREA,-999
-76.62455811,39.28964959,BALTIMORE VA MEDICAL CENTER,-999
-76.595699,39.336341,LOCH RAVEN VA MEDICAL CENTER,-999
-76.062922,39.549935,PERRY POINT VA MEDICAL CENTER,-999
-77.010732,38.928923,WASHINGTON DC VA MEDICAL CENTER,-999
-81.275711,28.36614,OLANDO VA MEDICAL CENTER,-999
-84.506404,38.029804,LEXINGTON VA MEDICAL CENTER - COOPER,-999
-85.696895,38.270259,ROBLEY REX VA MEDICAL CENTER,-999
-86.16311,41.707343,ST JOSEPH COUNTY VA HEALTH CARE CENTER,-999
-84.445641,39.064603,CINCINNATI VA MEDICAL CENTER - FORT THOMAS,-999
-92.437722,31.35595,ALEXANDRIA VA HEALTH CARE SYSTEM,-999
-90.084816,29.963189,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,-999
-92.320213,34.746036,JOHN L MCCLELLAN MEMORIAL VETERANS HOSPITAL,-999
-94.160127,36.081419,VETERANS HEALTH CARE SYSTEM OF THE OZARKS,-999
-104.93622,39.732221,VA EASTERN COLORADO HEALTHCARE SYSTEM,-999
-157.889402,21.361343,SPARK M. MATSUNAGA VA MEDICAL CENTER,-999
-98.357221,40.943051,VA NEBRASKA-WESTERN IOWA HEALTH CARE SYSTEM,-999
-121.7744582,37.24902093,SAN JOSE BEHAVIORAL HEALTH,80
-106.5649628,31.90457448,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,106
-95.45380015,30.20559469,HOUSTON METHODIST THE WOODLANDS HOSPITAL,139
-95.30890277,32.25806171,CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,8
-97.73384773,30.27638988,DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,195
-115.209097,36.145936,DIGNITY HEALTH-ST. ROSE DOMINICAN SAHARA CAMPUS,-999
-80.44758969,36.00940389,DAVIE MEDICAL CENTER,50
-90.41463576,31.8713551,COPIAH COUNTY MEDICAL CENTER,25
-88.67962197,32.77782229,JOHN C STENNIS MEMORIAL HOSPITAL,25
-81.98176644,41.46890656,CLEVELAND CLINIC AVON HOSPITAL,126
-82.59360241,40.77148336,AVITA ONTARIO,-999
-92.88530527,46.11903664,ESSENTIA HEALTH SANDSTONE,30
-93.25673044,45.10648062,MERCY HOSPITAL – UNITY CAMPUS,275
-93.22791662,30.21594424,MEMORIAL SPECIALTY HOSPITAL,228
-92.297424,34.778158,EUGENE J. TOWBIN VETERAN'S HEALTHCARE CENTER,-999
-76.98498477,38.8359557,CHILDREN'S NATIONAL EMERGENCY DEPARTMENT AT UNITED MEDICAL CENTER,234
-92.07036476,32.57880929,NORTH MONROE MEDICAL CENTER,-999
-92.07712539,30.19774782,LAFAYETTE GENERAL - SOUTHWEST CAMPUS,142
-93.07493223,34.46425123,CHI ST. VINCENT HOT SPRINGS REHABILITATION HOSPITAL AN AFFILIATE OF HEALTHSOUTH,40
-76.59627256,38.55990681,CALVERT HEALTH MEDICAL CENTER,76
-66.04989021,18.22071611,HOSP GENERAL MENONITA DE CAGUAS,135
-82.025447,33.464616,CHARLIE NORWOOD VA MEDICAL CENTER,-999
-89.90542634,38.57369002,MEMORIAL HOSPITAL EAST,94
-104.9840733,39.91240745,SCL HEALTH COMMUNITY HOSPITAL - NORTHGLENN,8
-105.0924864,39.59588383,SCL HEALTH COMMUNITY HOSPITAL - SOUTHWEST,8
-104.8168802,38.91086414,UCHEALTH GRANDVIEW HOSPITAL,22
-71.39812349,41.85206819,THE MIRIAM HOSPITAL,247
-71.30604899,41.49713912,NEWPORT HOSPITAL,129
-71.1077,42.3297,NEW ENGLAND BAPTIST HOSPITAL,118
-85.6382684,40.5204615,"VA MEDICAL CENTER - MARION, IN",-999
