name,latitude,longitude
NJMC Landfill,40.750833,-74.11
Shiloh IV Wind Project LLC,38.137488,-121.855342
Summit Associates,40.5003,-74.3536
BlackRock-Matrix,40.3622,-74.4797
Mill Creek Solar,40.031388,-74.824722
Lake Hodges Hydroelectric Facility,33.058611,-117.119444
Lopez Canyon,34.292645,-118.389774
UMM Wind Turbine,45.5897,-95.877033
Benjamin Moore & Co. Solar,40.825556,-74.714722
Cherry Hill,39.876111,-75.008611
UCSD Fuel Cell Plant,32.877222,-117.234722
SPS1 Dollarhide,32.12743,-103.137825
SPS2 Jal,32.183611,-103.183056
SPS3 Lea,32.469722,-103.323333
SPS4 Monument,32.681944,-103.303611
SPS5 Hopi,32.345556,-104.234722
Suzlon Project VIII LLC,35.75,-102.28
Vineland Headquarters,39.490271,-75.037391
North Palm Springs 1A,33.924167,-116.593333
Laurel Hill Wind,41.5323,-77.0296
The City of Vineland at West Vineland,39.462376,-75.070039
The City of Vineland at North Vineland,39.505034,-74.997703
FedEx Field Solar Facility,38.907778,-76.864444
Gordon Butte Wind LLC,46.411944,-110.337777
Sawtooth Wind Project,42.982222,-115.393333
Maple Solar,39.4875,-74.980833
Los Vientos Wind 1A,26.33072,-97.5857
Los Vientos Wind 1B,26.34892,-97.6668
SMUD at Lawrence,38.338868,-121.431342
Frederick County LFGTE Facility,39.140833,-78.0975
TPW Petersburg,41.864583,-97.961194
Coastal Energy Project,46.793581,-124.065412
Pacific Wind LLC,34.891389,-118.4325
Mount Saint Mary's,39.675,-77.345
Consumer Operations LLC,45.584722,-122.4056
Power County Wind Park South,42.703333,-112.757778
Power County Wind Park North,42.738889,-112.748611
Cimarron Wind Energy LLC,37.873889,-100.280277
Youngs Creek Hydroelectric Project,47.7916,-121.8
Naval Air Weapons Station China Lake,35.68771,-117.68137
Arizona Western College PV,32.687778,-114.49611
Rockland Wind Farm,42.674722,-112.901944
Brown County Wind Turbine,39.973333,-90.699166
Longwood Gardens,39.866667,-75.667777
Mehoopany Wind Energy LLC,41.420556,-76.049167
South Bay Fuel Cell Plant,32.543333,-117.067778
Ameresco Butte County,39.674,-121.73
Perdue Bridgeville Photovoltaic,38.757689,-75.602031
Palo Verde College,33.661667,-114.651667
Windstar 1,35.054167,-118.354722
Kingman 1,35.145833,-114.0675
FedEx Woodbridge,40.506358,-74.323519
RE Dillard 1,38.468611,-121.181944
RE Kammerer 1,38.365053,-121.381101
RE Dillard 2,38.466111,-121.177778
RE Kammerer 2,38.365053,-121.381101
RE Dillard 3,38.461944,-121.180278
RE Kammerer 3,38.365053,-121.381101
RE Bruceville 1,38.3475,-121.412777
RE Bruceville 2,38.3475,-121.412777
RE Bruceville 3,38.3475,-121.412777
FC Landfill Energy,39.367778,-77.348888
Flat Ridge 2 Wind Energy LLC,37.366509,-98.261077
US GSA Heating and Transmission,38.885709,-77.028373
Peak Power 1 Cogen,40.751111,-73.991667
RE Bagdad Solar I LLC,34.585833,-113.177222
Foundation AB,38.232222,-122.092778
Foundation IE,34.084722,-117.529444
Sonoma County Fuel Cell,38.466666,-122.723436
St Joseph Energy Center,41.698992,-86.479699
RE Ajo 1 LLC,32.367013,-112.831401
Golden Springs Building C-1,33.914167,-118.053611
Golden Springs Building D,33.911944,-118.052222
OBP Cogen,40.754865,-73.983248
"ISH Solar Central, LLC",40.2675,-74.278611
Bison 2 Wind Energy Center,46.98,-101.554722
Bison 3 Wind Energy Center,46.98,-101.554722
Magic Valley Wind Farm I LLC,26.475278,-97.691111
Lime Wind,44.396944,-117.271944
Middlebury College,44.0075,-73.176944
William Paterson University,40.952084,-74.195502
RE Dillard 4,38.461944,-121.180278
Coca Cola American Canyon,38.190705,-122.275067
Lockheed Martin Sunnyvale,37.413056,-122.028056
Franklin Templeton San Mateo,37.5425,-122.292778
Adobe San Jose,37.330556,-121.893056
GL Wind,43.991667,-91.877777
Titusville Solar,40.292778,-74.847222
RE McKenzie 1,38.302594,-121.295819
RE McKenzie 2,38.302594,-121.295819
RE McKenzie 3,38.302594,-121.295819
RE McKenzie 4,38.302594,-121.295819
RE McKenzie 5,38.302594,-121.295819
RE McKenzie 6,38.302594,-121.295819
"Middletown Coke Company, LLC",39.472222,-84.401389
WCROC Wind Farm,45.589722,-95.876944
Onalaska Campus Landfill Biogas,43.873889,-91.18
Dinuba Wastewater Treatment Plant,36.538056,-119.426388
Tulsa LFG LLC,36.161953,-96.186509
Glendale Energy Power Plant,33.540324,-112.306361
Rippey Wind Farm,42.006111,-94.237778
Heliocentric,34.65434,-117.971004
Hawkeye Wind Farm,42.948889,-92.062222
Mustang Hills LLC,35.030855,-118.293188
Pinyon Pine I,35.043411,-118.211835
Alta Wind VIII,35.026683,-118.234811
L-8 Solar Project,34.654347,-117.973103
Pinyon Pine II,35.026759,-118.223333
Dartmouth II Solar,41.680556,-71.030833
Woodbridge Energy Center,40.515,-74.318889
ISH Solar Hospital SDMC,32.791667,-117.095277
ISH Solar Hospital Downey,33.921667,-118.124444
Wabash Valley Power IGCC,39.53,-87.4247
SC Landfill Energy LLC,39.588889,-75.376389
Franklin County Wind Farm,42.606737,-93.336453
AC Landfill Energy LLC,39.4175,-74.542222
SX Landfill Energy LLC,41.093613,-74.678845
BC Landfill Energy LLC,40.074167,-74.665556
WC Landfill Energy LLC,40.831012,-75.015775
Green Acres Solar Facility 1,38.282021,-121.464676
Green Acres Solar Facility 2,38.28357,-121.461264
Sigel Wind Park,43.850833,-82.783611
Minden Wind Park,43.67,-82.758611
McKinley Wind Park,43.871944,-83.241388
North Hollywood,34.194444,-118.39028
Ipswich Wind Turbine,42.716389,-70.841944
Univ of California San Diego Solar,32.874379,-117.238927
Caney River Wind Project,37.46,-96.42
Moapa Southern Paiute,36.52995,-114.770308
Industry MetroLink PV 1,34.008661,-117.845603
Hidden Hollow Energy,43.697222,-116.271389
"Wildcat Wind Farm I, LLC",40.349444,-85.843056
McKee City Solar Phase 2,39.421944,-74.639167
Stockton Athletic Center,39.488443,-74.535263
Antelope Station,33.865,-101.843333
Golden Spread Panhandle Wnd Rch,35.243611,-102.21
Howard Wind Farm,42.315278,-77.538333
L'Oreal Piscataway,40.554341,-74.468014
Heller Industrial Parks,40.373898,-74.489236
Castle Rock Vineyards,35.801111,-119.110556
2555 E Olympic Bl,34.026944,-118.224167
LCEC Generation LLVC,32.978056,-103.323889
Eclipse Wind Farm,41.554651,-94.685004
Vienna Wind Farm,42.159444,-92.776111
Morning Light Wind Farm,41.454241,-94.575056
Santa Cruz Energy,36.973333,-122.105556
Perdue Salisbury Photovoltaic,38.373611,-75.535278
Eolos Wind Energy Research Field Station,44.728333,-93.048056
Pioneer Generating Station,48.2325,-103.95278
Baldock Solar Highway,45.269444,-122.771667
Queen Creek Solar Farm,33.2675,-111.612222
Lake Charles Polymers,30.196571,-93.32197
Wellford Renewable Energy Plant,35.001194,-82.130278
City West Diesel Plant,34.7225,-81.646944
Wildcat Wind,32.952778,-103.285278
Harvest 2,43.8556,-83.1669
KODE Novus II,36.548958,-101.495936
"Horse Butte Wind I, LLC",43.386389,-111.726389
Guernsey Solar Station,36.163889,-119.650556
Gates Solar Station,36.176389,-120.114167
Martinsville LFG Generator,36.717222,-79.845278
Levy Nuclear Plant,29.072222,-82.620278
Improvement Dst No. 4,35.402778,-119.038611
Concord Energy,35.34598,-80.670385
Richmond Energy,37.505833,-77.373889
Palm Beach Renewable Energy Facility 2,26.772439,-80.141815
Hurricane City Power,37.185556,-113.2975
Solar Photovoltaic Project #48,34.081111,-117.228056
El Segundo Energy Center LLC,33.910556,-118.425
Fighting Creek LFGTE Plant,47.531667,-116.93
SMMPA Methane Energy Facility,45.847778,-93.354167
San Antonio West Solar Rooftop,33.965617,-117.659059
Central Utility Plant Cincinnati,39.134533,-84.509419
Piedmont Green Power,33.045278,-84.125556
Centennial Generating Station,46.8661,-96.7464
Roseburg LFG,43.186111,-123.380278
Grand Ridge Solar Farm,41.143421,-88.758341
Tule Wind LLC,32.663889,-116.289722
Sidney MT Plant,47.717222,-104.135556
Genesis Alkali,41.621667,-109.811944
Spreckels Sugar Company,32.911111,-115.568056
Sonoco Products Co,34.385278,-80.067778
Dolan Springs,35.61,-114.26
Kettleman Solar,35.99,-120.12
Dry Lake Solar,34.513333,-110.078333
Tierra Bonita Solar,34.579434,-118.116461
Klamath Solar,42.225,-121.781667
Heat Plant 770,39.7941,-84.0805
Baffin Wind,27.223056,-97.789167
SIUC,37.711944,-89.215
East Campus Utility Plant,39.137935,-84.504948
Arzon Solar UASTP Solar Power Station,32.108147,-110.824662
Holyoke Solar Cooperative at Mueller,42.190909,-72.682421
Solar Star California II LLC,38.516389,-121.47528
Douglas Solar,42.06,-71.73
Eva Creek Wind,64.058333,-148.9
Western Sugar Coop - Scottsbluff,41.85887,-103.63438
ADA Carbon Solutions Red River,32.003889,-93.391111
Walmart Casa Grande,32.866837,-111.771751
Wausau Paper Middletown,39.519989,-84.406153
Town of Uxbridge MA at Commerce Dr,42.043889,-71.6175
Town of Norfolk MA at Medway Branch,42.127778,-71.340278
Lonesome Creek Station,47.796667,-103.57861
Berkeley County Landfill,33.121111,-80.029444
Fredericktown Energy Center,37.571672,-90.317251
Macho Springs Power I,32.55434,-107.50929
NJ Oak Solar Plant,39.380565,-75.188312
MSC Sebewaing,43.741111,-83.447222
MSC Croswell,43.266389,-82.619167
Shore Point Solar,40.245,-74.243333
Woodall Gas Plant,35.690833,-100.240278
Roquette America,40.389167,-91.394167
"Minco Wind II, LLC",35.325278,-98.071389
Desert Green Solar Farm LLC,33.27055,-116.34805
Rugged Solar LLC,32.686111,-116.28056
Brookfield Tehachapi 1,35.008333,-118.241389
Musselshell Wind Project,46.275278,-109.482778
Shady Oaks Wind Farm,41.666944,-89.059722
Musselshell Wind Project Two LLC,46.275278,-109.482778
Southeast Steam Plant,44.980833,-93.249722
Western Sugar Coop - Torrington,42.0469,-104.1863
Cashton Greens Wind Farm,43.733889,-90.805
Darrington,48.269737,-121.599979
Butte College Main Campus Solar,39.648056,-121.644167
SF Southeast Cogen Plant,37.739722,-122.3925
Spinning Spur Wind LLC,35.2375,-102.203056
Bobcat Bluff Wind Project LLC,33.493056,-98.581944
Spearville 3 LLC,37.851111,-99.838056
Pocahontas Prairie Wind Farm,42.568056,-94.658056
High Sierra Cogeneration Plant,40.4128,-120.4774
Lodi Energy Center,38.088056,-121.3875
Kingdom Community Wind,44.748333,-72.425278
Busch Ranch Wind Energy Farm,37.801111,-104.491944
Senate Wind LLC,33.205801,-98.365069
Meridian Vineyards,35.670278,-120.566944
Stephens Ranch Wind Energy LLC,32.926389,-101.647778
Lake Winds Energy Park,43.871944,-86.334722
SunE EPE2 LLC,32.251667,-106.913333
SunE EPE1 LLC,32.034383,-106.340986
Canadian Hills Wind,35.629722,-98.024722
Lincoln Landfill,38.838056,-121.341944
Groveland Solar,42.751111,-71.037222
Shrewsbury Solar,42.266111,-71.695833
Highland North Wind Farm,40.319561,-78.680633
Boston Scientific Solar,42.293333,-71.033889
"Desert Sunlight 300, LLC",33.823056,-115.393889
Apple Data Center PV,35.588135,-81.25198
NaturEner Rim Rock Energy,48.820278,-112.103333
Auwahi Wind Energy,20.596,-156.318
Foothills Solar Plant,32.64856,-114.428741
Twin Ridges Wind Farm,39.760556,-78.874722
Patton Wind Farm,40.63067,-78.696078
"Anacacho Wind Farm, LLC",29.234722,-100.209167
Panda Temple Power Station,31.055833,-97.317222
Alpaugh North,35.9025,-119.442778
Alpaugh 50,35.898333,-119.435278
Granite Reliable Power,44.704444,-71.2925
Panda Sherman Power Station,33.582573,-96.617893
Salt Palace Solar Gen Plant,40.767222,-111.895
Brea Expansion Plant,33.932022,-117.840233
California Ridge Wind Energy LLC,40.211667,-87.878333
SunE CPS3 LLC,29.221944,-98.669167
WSMR I,32.395833,-106.47722
IKEA Savannah 490,32.177535,-81.173775
IKEA Tampa 042,27.953889,-82.4325
IKEA Round Rock 027,30.557044,-97.690286
IKEA Perryville 460,39.560833,-76.055278
IKEA College Park 411,39.021,-76.926
IKEA Westhampton 061,40.013889,-74.853611
Copper Mountain Solar 2,35.786389,-114.962778
Shooting Star,37.518889,-99.446389
High Mesa,42.88,-115.036667
Beebe Renewable Energy LLC,43.256944,-84.499722
Whitetail,27.488056,-99.005278
Neal Hot Springs Geothermal Project,44.023056,-117.46806
Evergreen Community Power,40.325556,-75.922778
St Joseph Landfill Generating Station,39.674444,-94.776111
Mt Wachusett Community College,42.588583,-71.984194
Spruce Mountain WInd,44.415587,-70.559814
SunE CPS2 LLC,29.245,-98.418333
IKEA Tejon 345,34.975278,-118.946944
Constellation New Energy Inc,39.928889,-74.818056
Reeves Station Rd East,39.928333,-74.814444
Padelford Solar,41.853333,-71.065
Nickel 1 Solar Facility,35.647295,-119.716512
Block Island Wind Farm,41.114722,-71.521111
Riverside Renewable Energy LLC,39.903056,-75.125833
Buckeye Union HS District 201,33.419167,-112.576111
Buffalo Center Wind LLC,43.385833,-92.759444
Axium Modesto Solar,37.734167,-120.995556
United Stationers Supply Solar Electric,40.320556,-74.501667
Chisholm View Wind Project,36.574722,-97.673611
Black Mountain Solar LLC,35.0227,-114.1627
Lilly Technical Center,39.7475,-86.183056
"Anchor Wind, LLC",41.850833,-91.234167
Community Wind South,43.713611,-95.802778
Works 53,35.755,-80.277778
PPG Monroeville Chemicals Center,40.442222,-79.731111
BayWa r.e Mozart LLC,32.969722,-100.524167
Jordache Enterprises Solar,40.55569,-74.40836
Vitro Architectural Glass (PA),40.126389,-77.164444
Battle Creek Mill,42.3221,-85.2043
Vitro Flat Glass LLC,36.69,-119.72
Burgess BioPower,44.471944,-71.175278
Windy Ridge Generating Facility,41.034722,-87.260278
MillerCoors Irwindale Brewery,34.121667,-117.938333
MillerCoors Shenandoah Brewery,38.356944,-78.676667
Paramount Refinery,33.9,-118.151389
Decatur-Morgan Co LFG Recovery Project,34.623611,-87.101111
Imperial Valley Solar Company 1 LLC,33.245833,-115.496667
SABIC Innovative Plastics Mt. Vernon,37.910278,-87.926111
Laredo Bus Facility Solar Canopies,33.783333,-84.267778
Charlestown Wind Turbine,42.391389,-71.070833
"PCA, Filer City Mill",44.213333,-86.286667
SunE CPS1 LLC,29.245,-98.418333
PRSI FCC Generator,29.723333,-95.210278
Mercer Mall,40.290556,-74.681944
Windwalkers LLC,43.384722,-93.221389
SEPV 1,34.618861,-117.939444
SEPV 2,34.174167,-116.152778
El Dorado Refinery,37.792778,-96.877222
Edwards Air Force Base,34.9077,-117.9206
Rocky Ridge Wind Project,35.135556,-99.003056
Newark Energy Center,40.707222,-74.125833
Wolf Ridge Wind,33.733006,-97.428406
Western Sugar Coop- Ft Morgan,40.263,-103.8069
AMP Napoleon Solar Facility,41.406667,-84.110833
Fullerton Mill CHP,33.861667,-117.893056
"Kimberly Clark-Unit 1,2,3",41.558333,-73.413611
PRC-Desoto Intl/PPG Aerospace,34.989722,-118.150556
Intel Folsom,38.645119,-121.172999
Stony Creek Wind Farm NY,42.767614,-78.415843
Roeder Family Wind Farm LLC,43.297222,-93.283333
Middlesex Apple Orchard Solar,40.426389,-74.492222
Keystone Solar,39.861111,-76.221111
BBB Corporate Headquarters,40.697222,-74.305
Christmas Tree Shops DC Burlington NJ,40.104167,-74.812778
Harmon DC Totowa NJ,40.903889,-74.247778
Bed Bath & Beyond DC Port Reading NJ,40.568333,-74.2425
Green Meadows,41.669444,-70.531944
El Cabo Wind,34.651111,-105.461667
Montague Wind Power Facility LLC,45.5857,-120.0904
Kern Oil & Refining Co,35.295556,-118.918333
Foundation Cemex River Plant,34.561944,-117.307222
Foundation Cemex BMQ,34.623056,-117.1125
Heritage Garden Wind Farm I LLC,45.795556,-86.533889
Foundation Superior Farms,38.42,-121.818056
Foundation Wal-Mart Red Bluff,40.111111,-122.193889
Meadow Creek Project Company,43.524429,-111.803921
International Paper Red River Mill,31.903333,-93.173889
Georgia-Pacific Toledo Mill,44.611944,-123.931944
Brookside Newark,39.668889,-75.716111
Bishop Hill II Wind Farm,41.2325,-90.174167
Foundation Cemex Madison,38.692778,-121.9325
Foundation RRM,33.917222,-116.815
Foundation NWNA,33.914167,-116.749167
Cellu Tissue,41.776111,-72.606667
TNSG South Plant,70.2,-148.466667
La Joya Del Sol,36.678611,-119.7975
Depot Park Solar System,38.515,-121.398333
Echo Wind Park,43.8825,-83.161389
Delano Energy Center,35.790864,-119.294469
Wakefern Food Corp,40.51,-74.328333
Rothschild Biomass Cogen Facility,44.887778,-89.629722
Quay County,35.182778,-103.731111
Limon Wind I,39.380975,-103.573236
Limon Wind II,39.341389,-103.581111
Kaiser Downey,33.919167,-118.128611
Prairies Edge Generating Facility,41.06058,-87.307136
Blue Mountain Biogas,38.173889,-113.297222
Outback Solar At Christmas Valley,43.236944,-120.49
Kaiser Ontario,34.0325,-117.608889
Oberlin Spear Point Solar One,41.302761,-82.227047
Washington White Post Solar LLC,35.5052,-76.8484
Adkins Energy LLC,42.362222,-89.803611
Ensign Wind LLC,37.614473,-100.278666
Otter Creek Ethanol Poet - Ashton,43.275,-95.809722
Central Energy Plant USU,41.748611,-111.811667
Summit Street Power Plant,41.143056,-81.340833
Groton Wind LLC,43.7681,-71.8189
Rock Creek Dairy,42.500278,-114.615
SVEP Solar Project Company,42.753611,-73.226111
Williamstown Solar,44.113056,-72.605833
Twin Rivers Paper Co LLC,47.358139,-68.330855
Prescott Solar Plant,34.649444,-112.4275
RE Kansas South LLC,36.226111,-119.834167
TA-High Desert LLC,34.708889,-118.304722
Black Cap Solar Plant,42.17505,-120.362631
Central Utility Plant - Texas A&M,30.617778,-96.343333
Danbury Hospital Cogen Plant,41.405278,-73.4475
Eastern Maine Medical Center,44.808333,-68.750833
North Sky River Energy LLC,35.347778,-118.186389
Perrin Ranch Wind LLC,35.415556,-112.271111
SUNY Old Westbury College,40.797858,-73.565661
University of Rochester,43.123889,-77.628889
Wesleyan University Cogen 1,41.556389,-72.653889
UCONN Cogen Facility,41.809167,-72.254167
Williams College - Campus CHP,42.709722,-73.202222
Western Michigan University Power Plant,42.28,-85.606389
Cirrus Wind 1 LLC,33.033056,-101.6875
Mercy Medical Center,40.688333,-73.630833
Slayton Solar,43.980278,-95.767222
College of New Jersey,40.269444,-74.773333
Smith College Central Heating Plant,42.3125,-72.639444
William Floyd School District,40.776944,-72.850833
Energy Center,34.063056,-117.163889
CSUF Trigeneration,33.880638,-117.88656
Crafton Hills College Solar Farm,34.043056,-117.098889
Prairie Fire,32.116389,-110.82
Seaside Heights Power Plant,39.943333,-74.078611
BMW Manufacturing Co,34.894167,-82.178333
Wilson Solar,42.264167,-71.98
Jawbone Wind Project,46.508056,-109.727778
Kishwaukee CHP Plant,42.221944,-89.093333
M. G. Emmett J. Bean Federal Center,39.853056,-86.014444
MTSU Power Co-Gen Plant,35.851389,-86.365
UNH 7.9 MW Plant,43.13674,-70.936125
Loyola University Health Plant,41.855833,-87.835556
Prairie Horizon Agri Energy,39.761111,-99.305833
Rand Whitney CHP Plant,41.452778,-72.136111
Amherst College Co Gen,42.371667,-72.512222
HVCC Cogen Plant,42.696944,-73.68
180 Raritan Solar,40.516111,-74.34
Thomas M Knott Cogen Facility,35.184444,-120.618333
US Magnesium,40.913333,-112.733889
Arkalon Ethanol LLC,37.110556,-100.803611
Bonanza BioEnergy LLC,37.9586,-100.8361
West Campus Steam Plant,40.792778,-77.864722
East Campus Steam Plant,40.809167,-77.8475
Cargill Salt Hersey,43.834167,-85.355833
Poet Biorefining Lake Crystal,44.093333,-94.276667
Parnassus Central Utility Plant,37.762524,-122.456747
Arizona State University CHP,33.417222,-111.928333
Burnside Alumina Plant,30.134167,-90.9175
Monroe Community College Plant,43.103889,-77.610278
RE Victor Phelan Solar One LLC,34.51231,-117.47753
"Minco Wind III, LLC",35.372359,-98.182731
Grassland 3&4 Solar Project,38.500278,-121.694167
Grand Ave Plant,39.111944,-94.581111
West Gates Solar Station,36.142222,-120.1325
Central Utility Plant at White Oak,39.039444,-76.9825
Cinnamon Bay Edgeboro Landfill,40.465278,-74.393889
"NextEra-Blackwell Wind, LLC",36.846667,-97.4175
NFM Solar Power LLC,42.610833,-72.474167
Hudson Ranch Power II LLC,33.204444,-115.556667
Buzzard Roost GT,34.171389,-81.911667
Saddle Mountain Solar I,33.378333,-113.180833
West Greenwich Solar,41.649444,-71.71
Lee Combined Cycle Plant,35.373611,-78.089444
J.R. Simplot Company,37.806944,-121.2775
