longitude,latitude,name
-111.564091,40.756892,Snyderville Basin-Silver Creek
-84.895297,43.248888,Montcalm Cdc-Crystal Lk Wwtp
-83.639722,42.796944,Holly Wwtp
-78.954518,39.447764,New Creek Psd
-123.1861,45.3397,Yamhill  Stp
-84.564541,39.373115,Hamilton Wwtp
-73.658556,40.992028,Port Chester Stp
-81.541225,30.345932,"Jacksonville, City Of - Jea/ Arlington East Wwtf"
-98.32973,47.79382,Pekin City Of
-92.556829,35.825077,"Leslie, City Of"
-90.3859,41.96914,Goose Lake City Of Stp
-94.2886,42.7547,Rutland City Of Stp
-82.198477,38.440697,Salt Rock Psd
-80.728999,40.056767,Bethlehem Village Of
-75.574183,39.512786,Port Penn Wastewater Treatment Plant
-82.820655,35.13621,Rosman Wwtp
-77.163584,36.141857,Lewiston-Woodville Wwtp
-100.396245,44.437481,Uscoe - Oahe Dam
-89.488611,39.168611,Hillsboro Stp
-93.511389,40.871667,Humeston City Of Stp
-100.89145,47.521617,Turtle Lake City Of
-82.215306,41.268667,A-1 Construction Apartments
-80.069389,39.331389,Wv National Cemetery Grave Sit
-124.0314,46.30484,Ilwaco Stp
-93.89071,42.04122,Boone City Of Stp
-97.17367,42.17254,Winside Wastewater Treatment Facility
-76.98773,39.5732,Ms4 Carroll County Municipal Separ
-77.800317,39.487599,National Conservation Training
-112.172806,35.264611,Williams Creek Hatchery
-112.254167,33.395,91St Ave Wwtp
-94.8436,42.0564,"Carroll, City Of Stp"
-114.858667,42.760736,"Interior, Fish & Wildlife"
-71.061607,42.75941,Haverhill W W T F
-85.292191,36.150897,Monterey Stp
-104.828308,39.744431,Unknown
-94.162611,38.880694,Lone Jack Wwtp
-104.97263,44.2698,Moorcroft Wastewater Lagoon
-94.44657,39.1025,Sgt. Charles Long Army Reserve Center
-98.033256,42.601956,Verdigre Wastewater Treatment Facility
-83.9495,35.8523,Maryville Stp
-85.957765,36.250054,Carthage Stp
-85.706667,43.16,Sparta Wwtp
-84.085556,40.604806,Uniopolis Stp
-109.825597,32.249188,Willcox Wwtf
-97.00815,32.39597,Camp Hobitzelle Wwtf
-83.61795,38.68799,Manchester Wwtp
-85.622222,41.177778,Town Of Larwill Sewage Plt
-95.719017,29.79899,Chambers Cid 1 Wwtf
-97.3344,42.38442,Randolph Wastewater Treatment Facility
-75.183507,40.384826,Stonebridge Estates
-107.840893,35.411419,Unknown
-78.612237,39.536491,Green Spring Sewer Plant
-97.239209,41.35217,Bellwood Wastewater Treatment Facility
-89.061444,30.433778,"Gulfport Potw, North"
-87.374806,44.824333,Sturgeon Bay Utilities Wwtf
-112.160222,43.38125,Eastern Idaho Regional Wastewater Authority
-84.5725,46.404167,Superior Township Wwsl
-157.959722,21.318333,Hickam Air Force Base - Ms4
-98.421806,42.987889,Marty Community Wastewater Lagoon
-87.64,44.236667,Mishicot Wastewater Treatment
-85.831972,41.718833,Bristol Wwtp
-114.75,43.25,"Fairfield, City Of - Fairfield Wwtp"
-89.74167,35.65417,West Tennessee State Penit
-79.368075,36.045693,Graham City-Wwtp
-108.57399,42.9089,Hudson Wastewater Lagoon
-96.08804,40.17963,Table Rock Wastewater Treatment Facility
-86.468333,40.05,Western Boone Co Comm School
-94.47825,37.172056,Center Creek Wwtf
-77.53471,39.272324,Point Of Rocks Wwtp
-99.808583,45.884278,Artas - Town Of
-87.441028,44.612889,Algoma Wastewater Treatment Fa
-76.470516,38.985668,Carderock Division Headquaters
-84.023611,42.147222,Manchester Wwtp
-84.142549,36.214609,Lake City Stp
-83.984167,42.614444,Howell Twp Wwtp
-115.034162,36.099974,Unknown
-100.539562,43.91942,Draper- Town Of
-82.349322,39.330374,Odnr Lake Hope State Park Cabi
-77.523043,39.434545,Fountaindale Wwtp
-78.66725,40.755897,Westover Boro
-101.450774,45.05929,Bear Creek Wastewater Treatment Facility
-82.560278,43.424167,Port Sanilac Wwsl
-89.23257,35.925073,Friendship Stp
-76.771913,38.711505,Brandywine Family Housing
-110.731858,43.536522,Jackson Fish Hatchery
-97.57815,41.10499,Stromsburg Wastewater Treatment Facility
-88.65,47.041667,Adams Twp/Painesdale Wwsl
-121.820556,47.859722,Sultan Wwtp
-102.821326,44.091538,New Underwood - City Of
-109.859034,40.258293,Sunshine Subdivision Wwtf
-79.856715,40.387847,Us Army Corps Of Engineers
-88.658778,34.292389,Deer Park Estates Wwtf
-91.1733,40.25498,"West Point Stp, Village Of"
-83.515556,42.009722,Maybee Wwsl
-84.58,43.29,Ithaca Wwsltates Mhp Wwsl
-72.17979,42.836577,Troy Wastewater Treatment Plant
-96.685,40.823333,Lincoln Westbound Rest Area
-83.375,42.281389,City Of Wayne
-123.82679,46.9643,Aberdeen Stp
-120.323,47.6973,Entiat Natl Fish Hatchery
-75.879663,39.515392,Harbour View Wwtp
-89.241667,37.746111,Carbondale Northwest Wwtp
-73.488306,41.884,Sharon Wpcf
-121.707476,37.99781,Ironhouse Sd Wrf
-83.502077,44.283939,Tawas Utility Authority Wwtp
-115.77618,40.819089,Unknown
-76.599688,40.433422,Pa Dept Of Military & Vet Affr
-157.850868,21.292392,Unknown
-99.38596,41.2847,Ansley Wastewater Treatment Facility
-86.016667,42.683333,Hamilton Com Schools Wwsl
-80.215893,40.560345,Leetsdale Wwtp
-157.913694,21.343668,"Fy13 Srm Pkg A-012, Replace 8-Inch Waterline, Aliamanu Military Reservation (Amr"
-87.577778,38.1,Darmstadt Municipal Wwtp
-90.266528,43.734361,Elroy Wastewater Treatment Fac
-90.26334,43.93509,Wi Dhss S Wi Colony Training S
-84.660514,44.287629,Denton Twp Wwtp
-84.730556,45.894519,St Ignac Wwtp
-73.733694,40.946833,Mamaroneck (V) Sanitary Sd
-100.656306,46.083889,Wakpala Lagoon System
-83.64345,40.78945,Dunkirk Wwtp
-75.156259,38.24953,Assateague Island National Seashore
-84.024631,35.869249,Peninsula Psychiatric Hospital
-84.125,41.75,Fairfield Twp-Weston Sec Wwsl
-119.755179,39.024908,Unknown
-88.8325,37.775833,"Pittsburg Stp, Village Of"
-85.002222,42.761111,Sunfield Wwsl
-88.177694,34.82925,Iuka Potw
-88.853671,36.405062,South Fulton Stp
-111.92921,40.52268,Tesoro 62087
-87.04075,38.017694,Chrisney Municipal Wwtp
-90.270278,43.880556,Hustler Village Of
-90.5962,42.58214,Kieler Sanitary District #1
-75.522704,39.928721,Thornbury Twp Stp
-68.656389,45.223889,Howland Wwtf
-68.868889,44.127778,North Haven Wwtf
-77.056956,38.339416,Dahlgren District Wastewater T
-80.604,28.30275,Hazardous Waste Storage Facili
-157.850868,21.292392,Unknown
-77.164705,39.887039,Hunterstown Wwtp
-97.160306,45.692333,Long Hollow Housing Wwtp
-87.522222,38.519444,Decker Municipal Stp
-157.850868,21.292392,Unknown
-76.703293,40.982587,Liberty Twp
-133.435556,55.953056,Marble Island East
-77.429147,41.143402,Pa Dept Of Military & Veterans
-85.975,38.294444,Georgetown Town
-83.74573,35.875087,Harrison Chilhowee Bapt Acad
-91.680639,44.559028,Mondovi Wastewater Treatment F
-105.170594,40.626215,Unknown
-84.26139,35.98444,Usdoe-Oak Ridge Y12 Plt
-85.641701,41.929195,Three Rivers Wwtp
-85.484444,42.015,Mendon Wwsl
-89.21229,35.721742,Brownsville Lagoon
-78.759454,42.964339,Amherst Usarc
-76.511348,38.869837,Mayo Large Communal W.R.F.
-76.105506,39.594555,Bainbridge Wwtp
-88.435329,36.009784,Huntingdon-Hwy 22 Lagoon No 2
-99.9949,47.1436,Tuttle City Of
-164.26583,60.16,Chefornak Day School
-83.026667,36.351667,Cherokee Compr. High School
-84.40975,39.826528,Brookville Wwtp
-83.910194,38.853,Georgetown Stp
-71.680759,44.024329,Woodstock Wwtf
-76.991363,38.44929,Jude House Wwtp
-81.865083,38.392229,Arborland Acres Psd
-84.419278,41.230583,Defiance Co Belden'S Subdivisi
-121.298306,38.251694,Unknown
-99.36969,40.70113,Elm Creek Wastewater Treatment Facility
-70.52,44.54,Rumford-Mexico Sewer District
-87.448707,41.553339,Highland Municipal Stp
-109.900674,40.28507,Hilltop Subdivision Wwtf
-112.043315,43.518501,U.S. Dept Of Energy - Idaho National Engineering And Environmental Lab (Ineel)
-84.902778,41.313889,President Of The Town Board
-86.086111,40.377778,Sharpsville Municipal Wwtp
-85.438889,39.836111,Spiceland Municipal Stp
-90.47475,43.998917,Tomah City Wwtf
-90.45135,38.87845,St. Charles Boschertown Lagoon
-88.482166,41.884924,"Elburn Stp, Village Of"
-98.312111,45.46625,Bath Sanitary District
-99.516,45.058111,Seneca - Town Of
-93.969625,32.763199,Town Of Oil Wastewater System
-93.853917,36.697,Cassville Wwtf
-145.716667,63.966667,"Stumpe, Dean - Missle Defense Complex Fort Greely"
-80.6325,28.655556,Canaveral National Seashore Ca
-98.466861,43.718583,"Plankinton, City Of"
-80.818639,40.621139,Salineville Wwtp
-71.965018,41.433488,Ledyard Wpc Authority
-85.620245,35.002857,Tva Nickajack Hydro Plant
-86.676111,30.565278,Brac Base Civil Engineering Fa
-93.024167,44.747222,Mcws-Rosemount
-87.163889,37.235833,"Powderly, City Of"
-123.049396,45.008976,"Salem, City Of"
-82.87492,40.21865,Galena Wwtp No 2
-78.0285,42.875056,Pavilion (T) Wwtf
-95.148333,43.136944,"Spencer, City Of Stp"
-95.674167,40.887222,Tabor City Of Stp
-120.633333,37.280278,Atwater Regional Wastewater Treatment Facility
-95.21083,41.47417,Walnut City Of Stp
-93.2072,42.9708,"Rockwell, City Of Stp"
-122.596726,46.951336,Yelm Water Reclamation Facility
-122.69166,48.09113,Fort Flagler State Park Stp
-81.7916,28.051,Auburndale Allred Wwtp
-93.309417,37.901917,Uscoe Damsite Pua West
-85.601524,30.077606,Fy-08 Repair Airfield
-103.490745,44.415818,Ft. Meade Va Medical Center
-76.713007,41.948685,High St Sewer
-77.584498,36.420241,Town Of Weldon Wwtp
-107.840893,35.411419,Unknown
-95.544667,42.492417,Holstein City Of Stp
-105.10474,39.63869,Federal Bureau Of Prisons - Fci Englewood
-95.360556,30.035278,Treschwig Central Wwtp
-91.385399,34.122322,"Gillett, City Of-Wwtp"
-100.084583,45.826167,Herreid - City Of
-88.0832,33.2548,Carrollton Town Of Hcr Lagoon
-84.509178,31.487061,Leary Wpcp
-89.701972,36.844583,Morehouse Wwtf
-91.53778,41.13389,Olds Municipal Utilities
-94.67884,43.38673,Gruver City Of (Iowa Lakes Regional Water)
-70.762778,43.689722,Limerick Wwtf
-97.122648,33.222267,Clear Creek Wwtp
-74.52725,41.501417,Otisville Fed Correctional Fac
-88.28552,41.29332,Village Of Coal City Stp
-89.098333,42.093333,"Davis Junction Wwtp, Villge Of"
-95.46825,29.975194,Harris County Mud 304 Wwtp
-71.894113,42.183647,Oxford Rochdale Sd Wwtp
-91.3765,38.872,High Hill Wwtf
-89.140203,33.270314,Usda Forest Service
-80.419444,26.7,Usps West Palm Beach Vmf
-82.81808,39.03155,Beaver Wwtp
-82.11198,39.3635,The Plains Sd No 1 Buchtel
-82.607147,40.857542,Voisard Manufacturing Co Inc P
-97.560028,40.328583,Bruning Wastewater Treatment Facility
-81.682225,30.784714,St Marys Wpcp
-73.338198,40.676221,Scsd#3-Southwest
-162.26056,64.61669,"Elim, City Of"
-81.19877,41.59886,Geauga Co Wintergreen Wwtp
-84.716041,33.34549,Coweta Co (Shenandoah Wpcp)
-85.0489,30.4337,"Blountstown, City Of - Blountstown Wwtp"
-81.65071,30.31027,Jax I-95 Overland Bridge-Montana Avenue
-74.16291,40.26458,Naval Weapons Station Earle
-95.104992,36.864158,Welch Public Works Authority
-94.696889,35.378778,"Gans, Town Of"
-96.615,32.303889,Oak Grove Wwtf
-97.685166,32.355267,Acton Mud- Pecan Plantation
-97.071306,28.776972,Aloe Field Wwtf
-70.52138,41.65166,Otis Air National Guard
-76.723856,39.988153,York City Wwtp
-83.535972,34.61125,Clarkesville Wpcp
-95.561361,29.985861,Prestonwood Forest Ud Wwtp
-98.251972,32.945111,City Of Graford Wwtp
-101.18125,35.569472,Skellytown Wwtp
-103.92317,46.295664,Marmarth City Of
-75.22521,39.852891,Gloucester Cnty Util Auth
-86.675552,36.486156,White House Stp
-86.531939,36.306995,Cages Bend Ud
-83.66797,36.597304,Cumberland Gap Stp
-157.850868,21.292392,Unknown
-97.581389,30.4725,Kelly Lane Wwtp
-74.161222,41.335028,Kiryas Joel (V) Wwtp
-75.355453,40.257326,Mainland Stp
-105.650556,40.396111,Unknown
-90.327167,44.856806,Unity Wastewater Treatment Fac
-112.563167,45.996556,Butte-Silver Bow Wwtp
-122.719,45.5975,Portland - Columbia Blvd Stp
-92.112917,38.635,Holts Summit Wwtp No. 1
-87.463889,39.947222,Cayuga Municipal Wwtp
-97.845285,45.496971,Pierpont - Town Of
-77.184149,39.567601,Union Bridge Wwtp
-96.501851,33.77277,Paw Paw Wwtp
-72.379045,43.38962,Claremont City Of
-71.918406,41.720377,Plainfield North Wpcf
-97.265,45.463056,Pickerel Lk San Dist Wwtf
-94.718706,44.51916,Franklin Wwtf
-84.005041,44.03314,Sterling Wwsl
-95.068596,40.2054,Maitland Wwtf
-89.381183,35.474526,Stanton Lagoon
-87.38351,38.0339,Chandler Municipal Wwtp
-85.103889,41.079167,Fort Wayne Wwtp
-92.219222,38.958417,"Bcsd, Sunrise Estates Ne Wwtf"
-95.373194,40.425444,Tarkio Wwtf
-91.959576,33.157621,North Crossett Utilities
-75.33902,40.32118,Telford Boro Wwtp
-95.074111,34.9445,Red Oak Public Works Authority
-75.007111,44.748667,Norwood (V) Wpcp
-76.22441,39.432076,Sod Run Wastewater Treatment
-94.980417,40.027528,Fillmore Wwtf
-86.929722,37.439444,Ohio Co Regional Stp
-104.698611,38.662222,Fountain Sanitation District Wwtf
-77.6444,39.9957,Letterkenny Army Depot
-93.536944,34.323889,"Glenwood, City Of"
-84.305778,40.132194,Birdless Limited
-121.585215,39.095393,Linda County Wwtp
-95.390667,29.015528,Clute-Richwood Wwtp
-95.790547,34.930402,"Mcalester,  City Of - West Plant"
-86.695472,39.955722,New Ross Wwtp
-95.036556,40.500556,Clearmont Lagoon
-91.890833,39.00525,Auxvasse Wwtf
-93.827444,37.406028,Greenfield West Wwtf
-93.520444,40.506306,Mercer Wwtf
-81.805556,39.413889,Odot Bartlett Outpost
-77.301385,35.599061,Greenville Utilities Wwtp
-101.830017,46.8154,Glen Ullin City Of
-94.649056,31.558167,Stp 2A Wwtp
-82.7,38.540278,Greenup Co Environmental Comm
-77.125898,40.475251,Newport Boro Stp
-101.05739,48.09394,Sawyer City Of
-96.707,28.412444,Seadrift Wwtf
-86.525778,30.619944,Eglin Afb Contract 01-Fl-Trrcd-09
-92.110289,37.756109,"Flw - Ait, 1/4 Mile Track And Dfac"
-101.133317,47.457583,Underwood City Of
-76.558333,37.972778,Callao Wastewater Treatment Pl
-77.178778,43.133361,Marion (T) Stp
-95.299917,29.008556,Commodore Cove Id Wwtf
-84.630833,38.856667,Walton Stp
-74.11225,40.548389,Nycdep - Oakwood Beach Wpcp
-85.527883,30.951974,"Graceville, City Of - Graceville Advanced Wwtf"
-90.038222,37.979278,Ste Genevieve Sewage Tp
-95.67118,43.17702,Sanborn City Of Stp
-88.291667,37.458333,"Elizabethtown Stp, Village Of"
-94.236833,47.887639,Northome
-90.974268,30.331027,Trailerland Wwtf
-103.1,44.016667,Rapid City - City Of
-90.688611,35.016389,"Widener, Town Of"
-79.83259,32.81151,Mt Pleasant/Center St & Rr Rd.
-85.697111,39.274639,Hartsville Wwtp
-74.234034,40.848432,Essex Cnty Hospital Center Stp
-102.045633,46.9023,Hebron City Of
-74.995447,39.975113,Maple Shade Township Stp 2
-81.821944,37.465278,Iaeger Town Of
-102.5555,49,Portal City Of
-80.121976,35.398741,Badin Wwtp
-100.784333,47.1581,Wilton City Of
-88.366,32.4312,Cuba Wwtp
-87.879778,31.490528,Jackson Lagoon
-93.463333,33.093889,"Taylor, City Of"
-100.583611,30.867417,City Of Eldorado Wwtp
-92.035401,31.070467,"Mansura, Town Of"
-103.436619,43.404675,"Hot Springs, City Of"
-81.58446,41.5697,Ne Ohio Regional S D Easterly Stp
-74.091472,42.038,Woodstock (T) Wwtf
-87.391444,39.171972,Shelburn Municipal Wwtp
-106.824755,32.292622,City Of Las Cruces - Utilities
-85.537326,40.052336,Middletown Wwtp
-77.27165,39.138163,Seneca Wwtp
-87.141389,37.304722,Central City Stp
-80.164779,40.267292,Canonsburg-Houston Joint Authority Wastewater Treatment Plant
-76.535556,40.056667,Marietta-Donegal Joint Authority Wwtp
-98.553667,43.064306,Uscoe - Ft. Randall Dam
-85.672222,38.441639,Charlestown Municipal Wwtp
-87.045056,38.250583,Holland Wwtp
-99.36668,46.04232,Ashley City Of
-95.67174,42.97472,Paullina City Of Stp
-96.22,42.247778,Sloan City Of Stp
-91.95222,40.72972,Keosauqua City Of Stp
-92.0864,41.1308,Packwood City Of  Stp
-91.9247,43.0767,"St. Lucas, City Of Stp"
-98.9488,46.30348,Kulm City Of
-99.20031,48.49374,Cando City Of
-102.3301,47.35447,Halliday City Of
-81.245377,37.35845,Bluewell Psd
-122.29656,37.5694,San Mateo Wwtp
-124.120278,40.924444,Mckinleyville Csd Wwtf
-109.787979,48.262488,Chippewa Cree Tribe
-77.943333,34.164444,Wilmington Southside Wwtp
-76.629,36.0698,Edenton Town Wwtp
-123.1121,45.2432,Lafayette   Stp
-123.1887,45.8559,Vernonia Stp
-85.2722,37.5625,Lebanon Stp
-104.873101,39.073832,Tri-Lakes Wwtf
-92.878083,39.769694,Bucklin East Wwtf
-82.411724,32.986515,Louisville Pond # 1
-122.06054,47.07701,Carbonado Stp
-122.330209,47.403621,Midway Sewer District Wwtp
-89.682025,38.21201,Tilden Stp
-92.764868,30.605199,"Oberlin, Town Of (Stp)"
-81.918167,31.907583,"Glennville, City Of - Wpcp"
-111.831944,48.48,City Of Shelby Wwtp
-75.836866,40.451205,Fleetwood Wwtp
-84.51459,39.43699,The Pines Mhp
-81.904178,26.541007,Lee County Util-Fiesta Village
-81.82857,30.5751,"Callahan, City Of - Callahan Wwtf"
-85.329167,38.225,Simpsonville Stp
-91.710001,37.965416,"Pcsd, Forest Lakes"
-80.757586,39.906186,Moundsville City Of
-86.549167,30.479722,Jsf Air Force & Navy Marine Co
-75.775333,44.032694,Fort Drum Military Installation
-77.228167,42.762806,Rushville (V) Wwtp
-80.581944,28.467222,Satellite Operations Support F
-88.066944,37.344167,Marion Stp
-80.88175,41.612556,Odot Rome Maintenance Outpost
-81.52166,30.383793,Beacon Hills Wwtf
-85.585,37.6722,New Haven Stp
-86.5355,30.533056,"S.R. 123, Resurfacing Project"
-90.565667,38.199833,Hillsboro Jamestown Mhp
-74.710695,40.183063,Hamilton Twp Wpcf
-90.058083,36.485222,Campbell Aerated Lagoon
-81.02947,35.23589,Belmont Wwtp
-91.647346,31.972103,Town Of Wisner Stp
-97.979611,29.232639,City Of Stockdale Wwtp
-95.4025,29.993611,Harris County Mud  221 Wwtp
-95.282611,36.42775,"Adair, Town Of"
-73.963806,41.222306,Stony Point (T) Stp
-109.441111,45.529722,Absarokee Sewer District Wwtp
-100.159217,46.13365,Strasburg City Of
-74.11139,40.43591,Middletown Sewerage Authority
-92.629167,32.547611,"Ruston, City Of- Northside Wastewater Treatment Plant"
-90.498789,30.719872,"Amite City, Town Of- Amite City Stp"
-91.427613,30.716018,"New Roads, City Of- Wastewater Treatment Plant"
-92.117076,29.969882,"Abbeville, City Of"
-108.793056,48.502778,City Of Harlem - Wwtp
-92.721819,32.508207,"Grambling, City Of"
-75.246009,41.554533,Central Wayne Regional Authority
-84.868056,37.778333,Harrodsburg Stp
-95.482639,33.054417,City Of Como Wwtp
-90.616394,34.505193,Helena Municipal Water And Sewer
-98.102222,29.357722,City Of La Vernia Wwtp
-95.496861,30.271861,Conroe Southwest Regional Wwtf
-84.8549,40.3713,"Salamonia Wwtp, Town Of"
-98.79,29.217167,City Of Lytle Wwtp
-119.647631,34.41333,Montecito Sd Wwtp
-70.965425,43.267495,Rochester Wwtf
-118.1035,33.879889,Los Coyotes Wwrp
-74.072139,41.847083,Rosendale (T) Stp
-123.402503,48.111722,Port Angeles Stp
-80.607614,28.265094,Banana River Shoreline Stabili
-91.348667,39.353139,Curryville Wwtf
-96.294714,44.248879,Lake Benton
-94.028157,44.870286,Lester Prairie
-92.30475,40.155972,Hurdland Ww Lagoon
-86.598056,30.769444,Special Forces Complex
-96.000222,32.302083,City Of Eustace Wwtp
-91.484882,32.601591,Village Of Epps Wwtp
-78.38475,43.32575,Lyndonville (V) Wwtp
-91.806794,32.472087,Rayville Wwtf
-96.666611,29.905306,Fayetteville Wwtf
-83.784899,34.097755,Town Of Braselton
-84.2778,33.268178,"Spalding County Water And Sewer (Fka -Springs Industries, Inc.)"
-123.589444,38.806944,Anchor Bay Wwtf
-105.070833,38.418889,Penrose Wwtf
-98.192028,34.888889,"Cyril, Town Of"
-122.73741,45.9035,Woodland Stp
-117.064,46.3685,Asotin Stp
-121.83003,47.54301,Snoqualmie Wwtp And Reclaim Facility
-83.262355,40.10552,Plain City Wwtp
-73.086219,41.315541,"Derby Wpcf, City Of"
-73.50029,41.320817,"Ridgefield, Town Of"
-72.546421,41.564191,East Hampton Wpca
-79.571667,34.565833,Clio Wwtf
-97.333083,26.153028,Bayview Detention Ctr Wwtf
-93.506389,42.176111,Roland City Of Stp
-76.989444,41.244722,Williamsport San Auth - Central Plant
-81.1833,41.42848,Burton Lakes Wwtp
-86.49424,30.48076,53Rd Joint Reprogramming Facil
-76.1414,39.4606,"Aberdeen Proving Ground Edgewood Area, Edgewood"
-76.918863,40.270922,East Pennsboro Township Wwtp
-90.1343,35.5293,"Bassett, City Of"
-83.12654,41.49569,Portage Point Condos & Oak Harbor Golf Club
-96.593667,35.995583,Drumright Utilities Trust
-71.678807,42.172159,Grafton Wastewater Treatment
-97.865,31.103333,Us Dept Of The Army
-120.468185,46.500405,Granger Potw
-122.317444,47.878374,Alderwood Stp
-120.171751,48.466509,Winthrop Potw
-123.9212,46.97128,Hoquiam Stp
-122.94618,46.48197,Winlock Stp
-104.7022,40.52333,"Eaton, Town Of"
-85.07825,39.023222,Dillsboro Wwtp
-93.77595,45.29793,Monticello_Wwtp
-87.107583,38.213,Pigeon Twp Rsd
